RestaurantID,RestaurantName,Cuisine,City,Area,OpeningTime,ClosingTime,Rating,AverageCost,OwnerName,RestaurantType,Latitude,Longitude
387,Curry House,Sushi,Mumbai,Ring Road,10:00:00,01:00:00,,183.0,Damini Banerjee,Cloud Kitchen,21.549522,71.609268
388,Grand Bites,Sushi,Patna,Park Street,11:00:00,23:00:00,,507.0,Jack Tank,Cloud Kitchen,23.762979,76.277093
389,Spicy Point,Bbq,Pune,Station Road,11:00:00,23:00:00,4.1,704.0,Vedant Rajagopal,Dine-In,15.675506,75.666206
390,The Grill,Mughlai,Kochi,Lake View,10:00:00,01:00:00,3.5,313.0,Priya Bajwa,Dine-In & Delivery,28.748038,75.380225
391,Green Kitchen,,Delhi,Lake View,07:00:00,23:00:00,4.2,657.0,Sudiksha Gopal,Cloud Kitchen,18.647198,87.694794
392,Blue House,Italian,Surat,New Town,09:00:00,23:00:00,4.0,435.0,Meghana Joshi,Cloud Kitchen,18.21354,86.894776
393,Blue Diner,South Indian,Coimbatore,Ring Road,09:00:00,00:00:00,4.1,596.0,Abhiram Dhar,Dine-In & Delivery,16.280669,70.153404
394,Royal Point,Sushi,Guwahati,Park Street,10:00:00,22:00:00,3.2,251.0,Wahab Gandhi,Dine-In & Delivery,12.101876,74.306041
395,Royal Grill,Pizza,Bhubaneswar,Market Area,09:00:00,01:00:00,3.9,588.0,Ayush Pai,Qsr,26.273645,88.970683
396,Spicy Treats,Healthy Food,Mumbai,Central,08:00:00,01:00:00,5.0,427.0,Neelima Thakkar,Cloud Kitchen,28.133123,85.343556
397,Royal Treats,Mughlai,Patna,New Town,08:00:00,22:00:00,4.0,316.0,Bishakha Chhabra,Cloud Kitchen,32.521934,88.616122
398,Blue House,North Indian,Ahmedabad,New Town,11:00:00,01:00:00,4.2,230.0,Kabir Morar,Dine-In & Delivery,11.936473,84.717879
399,Golden Point,Burgers,Guwahati,Hill Road,11:00:00,00:00:00,3.9,259.0,Aryan Keer,Cloud Kitchen,33.314216,75.079011
400,Urban Grill,Continental,Coimbatore,Station Road,10:00:00,00:00:00,2.8,988.0,Nicholas Nagarajan,Qsr,15.187219,84.030694
401,Grand Bites,Bbq,Lucknow,Central,07:00:00,00:00:00,4.3,611.0,Samaksh Grover,Dine-In,28.182804,75.332186
402,Curry Treats,Continental,Bhubaneswar,New Town,11:00:00,00:00:00,4.4,735.0,Chavvi Khurana,Cloud Kitchen,33.107798,85.71076
403,The Hub,Desserts,Raipur,Old Town,10:00:00,01:00:00,4.0,623.0,Odika Kalla,Dine-In,17.606251,86.039777
404,Curry Grill,Desserts,Ahmedabad,Park Street,11:00:00,01:00:00,3.6,415.0,Farhan Johal,Qsr,33.155949,72.701975
405,Royal Corner,South Indian,Pune,Central,10:00:00,01:00:00,3.1,490.0,Bishakha Tara,Delivery Only,14.005333,74.539203
406,Curry Grill,Seafood,Coimbatore,Lake View,08:00:00,23:00:00,3.6,423.0,Zarna Vasa,Dine-In,32.166814,79.769802
407,Grand Cafe,Pizza,Jaipur,Lake View,10:00:00,23:00:00,4.3,510.0,Xavier Rau,Qsr,19.415336,87.345899
408,Blue Point,Burgers,Chennai,Station Road,10:00:00,22:00:00,4.4,331.0,Patrick Chaudhry,Cloud Kitchen,18.778273,77.454413
409,Urban Diner,Bakery,Bhopal,Civil Lines,11:00:00,01:00:00,4.1,322.0,Sai Basak,Qsr,26.637747,84.296711
410,The Treats,Bbq,Bengaluru,Hill Road,11:00:00,22:00:00,3.8,388.0,Kritika Sama,Delivery Only,22.487481,85.350953
411,Blue Point,Continental,Lucknow,Civil Lines,09:00:00,23:00:00,3.4,367.0,Yashodhara Baral,Qsr,30.235425,85.955211
412,Golden Cafe,Chinese,Hyderabad,Central,09:00:00,23:00:00,4.2,266.0,Leela Jani,Dine-In & Delivery,23.779643,71.743389
413,Royal Point,Healthy Food,Indore,Ring Road,10:00:00,22:00:00,3.6,698.0,Ekani Dua,Qsr,11.48922,86.511893
414,Curry Cafe,Italian,Kolkata,Park Street,09:00:00,00:00:00,4.6,616.0,Yashvi Ray,Dine-In & Delivery,29.457564,73.332178
415,Tasty House,Healthy Food,Bhopal,Central,09:00:00,22:00:00,4.8,722.0,Jackson Ramaswamy,Cloud Kitchen,16.011985,70.353045
416,Green Bites,Continental,Kolkata,Central,09:00:00,23:00:00,3.9,847.0,Viraj Date,Dine-In,9.037028,75.345843
417,Grand Bites,Mexican,Ludhiana,Civil Lines,08:00:00,23:00:00,4.7,435.0,Ryan Bhat,Delivery Only,28.838583,81.210725
418,Tasty Treats,Desserts,Raipur,Civil Lines,10:00:00,23:00:00,4.0,317.0,Manya Nigam,Delivery Only,9.182639,76.29654
419,Curry Treats,Italian,Delhi,Civil Lines,08:00:00,23:00:00,3.9,139.0,Sachi Agarwal,Cloud Kitchen,15.628314,88.310942
420,The Grill,Burgers,Ludhiana,Station Road,08:00:00,22:00:00,3.6,608.0,Urvi Choudhary,Dine-In,18.478766,73.154937
421,Royal Cafe,Chinese,Raipur,Market Area,11:00:00,01:00:00,3.4,387.0,Yatan Divan,Delivery Only,12.298814,75.820783
422,The Bites,Pizza,Delhi,Lake View,08:00:00,22:00:00,4.2,392.0,Mahika Rajan,Dine-In & Delivery,10.875184,71.391962
423,Grand Corner,Bbq,Surat,Lake View,10:00:00,00:00:00,4.5,689.0,Arjun Raja,Dine-In,18.894901,73.940608
424,Royal Grill,Street Food,Ahmedabad,Mg Road,09:00:00,23:00:00,3.6,362.0,Pranav Dugar,Dine-In,11.695209,79.732466
425,Blue House,Healthy Food,Visakhapatnam,Lake View,08:00:00,22:00:00,3.9,316.0,Timothy Bhalla,Delivery Only,19.122354,71.874192
426,Grand Bites,Sushi,Pune,Central,07:00:00,22:00:00,,367.0,Bachittar Ahluwalia,Dine-In & Delivery,29.071926,73.926242
427,Curry Corner,Seafood,Raipur,New Town,09:00:00,22:00:00,4.4,150.0,Falak Tiwari,Dine-In & Delivery,32.993146,84.146763
428,Spicy Diner,Continental,Coimbatore,Old Town,10:00:00,23:00:00,3.5,232.0,Damini Bose,Dine-In,21.024255,86.148677
429,Green Bites,Mexican,Surat,Ring Road,08:00:00,00:00:00,3.3,346.0,Jeremiah Ravel,Qsr,9.120169,78.51697
430,Urban House,Italian,Bengaluru,New Town,10:00:00,01:00:00,4.1,756.0,Rishi Majumdar,Qsr,30.23173,75.54916
431,Spicy Cafe,Seafood,Delhi,Lake View,08:00:00,01:00:00,3.8,466.0,Amara Gandhi,Qsr,19.076022,83.2538
432,Blue Diner,Italian,Jaipur,Park Street,08:00:00,22:00:00,4.1,304.0,Baljiwan Dada,Cloud Kitchen,21.12043,83.558356
433,Urban Grill,Sushi,Delhi,Central,07:00:00,01:00:00,3.9,867.0,Rajeshri Koshy,Cloud Kitchen,12.764758,83.601434
434,Grand Point,Mexican,Patna,Old Town,11:00:00,01:00:00,4.1,867.0,Gaurika Anand,Dine-In & Delivery,30.146436,78.306643
435,Curry Kitchen,Fast Food,Visakhapatnam,Lake View,08:00:00,23:00:00,3.9,325.0,Ekantika Pillay,Qsr,27.985552,81.573879
436,Spicy Kitchen,Pizza,Indore,Market Area,10:00:00,01:00:00,4.4,702.0,Veda Bains,Dine-In,24.256819,72.293777
437,Grand Cafe,Biryani,Kochi,Market Area,11:00:00,22:00:00,3.7,522.0,Samarth Bahri,Dine-In,31.502708,85.367947
438,Grand Grill,Pizza,Nagpur,Civil Lines,09:00:00,23:00:00,3.9,173.0,Harshil Mahal,Delivery Only,25.060064,74.330265
439,Blue Diner,North Indian,Delhi,Old Town,08:00:00,01:00:00,3.2,408.0,Orinder Iyer,Delivery Only,9.24594,76.461817
440,Spicy Kitchen,Fast Food,Pune,Market Area,07:00:00,01:00:00,4.5,620.0,Qasim Kari,Delivery Only,28.695598,88.701685
441,The Treats,South Indian,Nagpur,Park Street,07:00:00,00:00:00,3.4,225.0,Gayathri Bir,Dine-In & Delivery,30.246009,79.275897
442,Grand Treats,Bakery,Lucknow,Hill Road,08:00:00,22:00:00,3.5,258.0,Nidra Mall,Dine-In,12.232276,79.635835
443,Blue Treats,Chinese,Surat,Mg Road,10:00:00,01:00:00,3.5,100.0,Bhavya Keer,Delivery Only,20.804154,86.235197
444,Curry Grill,Seafood,Hyderabad,Old Town,11:00:00,22:00:00,2.7,100.0,Caleb Halder,Delivery Only,27.24062,82.81684
445,Urban Diner,Fast Food,Patna,Market Area,11:00:00,00:00:00,3.1,683.0,Aadhya Peri,Dine-In,12.684154,83.172378
446,Tasty Diner,Healthy Food,Kolkata,Market Area,08:00:00,23:00:00,5.0,853.0,Hiral Hegde,Cloud Kitchen,17.785433,86.187886
447,Royal Bites,Fast Food,Bengaluru,Hill Road,11:00:00,23:00:00,4.0,294.0,Onveer Sodhi,Cloud Kitchen,13.815645,88.815127
448,Urban Point,North Indian,Surat,Ring Road,10:00:00,22:00:00,3.7,478.0,Bina Raval,Dine-In & Delivery,31.324572,75.781424
449,Urban Treats,Thai,Bhubaneswar,Lake View,08:00:00,00:00:00,4.9,251.0,Shivani Chhabra,Dine-In & Delivery,26.720432,72.769104
450,Urban Kitchen,Street Food,Raipur,Civil Lines,07:00:00,23:00:00,3.9,469.0,Darpan Chahal,Cloud Kitchen,22.529414,84.080806
451,Blue Cafe,Mexican,Pune,Hill Road,11:00:00,23:00:00,3.9,100.0,Leela Agarwal,Qsr,9.003498,72.494254
452,Tasty Hub,Italian,Chandigarh,Sector 12,10:00:00,00:00:00,3.8,179.0,Pavani Puri,Dine-In,17.12783,87.075089
453,Royal Kitchen,Italian,Vadodara,Old Town,10:00:00,22:00:00,5.0,564.0,Lohit Sehgal,Dine-In & Delivery,26.754065,84.345744
454,Golden Treats,Chinese,Visakhapatnam,Market Area,07:00:00,23:00:00,4.5,273.0,Amol Tiwari,Dine-In,30.908531,84.068281
455,Grand Kitchen,Mexican,Ahmedabad,Market Area,08:00:00,00:00:00,3.7,858.0,Nidra Gole,Dine-In,32.789508,81.716577
456,Tasty Hub,Bbq,Visakhapatnam,Mg Road,09:00:00,00:00:00,4.4,534.0,Reyansh Tank,Cloud Kitchen,15.579674,81.900103
457,Urban Treats,Seafood,Vadodara,Market Area,11:00:00,23:00:00,4.6,842.0,Gayathri Bora,Dine-In,13.539428,80.342027
458,Urban Kitchen,Bbq,Mumbai,Mg Road,07:00:00,22:00:00,4.7,659.0,Jatin Bhatia,Dine-In & Delivery,11.013539,83.383834
459,Blue Kitchen,Fast Food,Bhopal,Park Street,11:00:00,23:00:00,4.5,384.0,Lakshit Ben,Delivery Only,26.8297,80.194303
460,Grand Kitchen,Seafood,Raipur,Hill Road,10:00:00,01:00:00,,586.0,Kabir Maharaj,Delivery Only,12.78559,76.04181
461,Curry Corner,Street Food,Guwahati,Hill Road,08:00:00,01:00:00,4.1,550.0,Sara Wali,Cloud Kitchen,12.751472,72.826565
462,Urban Point,Biryani,Pune,Station Road,07:00:00,22:00:00,3.8,100.0,Anya Chakrabarti,Delivery Only,23.629808,85.996329
463,Grand Bites,Bbq,Bengaluru,Old Town,08:00:00,23:00:00,4.2,471.0,Isaiah Gopal,Delivery Only,12.846961,88.636823
464,Blue Point,Seafood,Raipur,Mg Road,07:00:00,01:00:00,4.0,890.0,Ekaraj Dara,Delivery Only,31.494872,70.277891
465,Royal Cafe,Bakery,Jaipur,Old Town,07:00:00,01:00:00,4.1,289.0,Suhani Tripathi,Dine-In & Delivery,24.464412,79.809844
466,Golden Bites,North Indian,Kochi,New Town,08:00:00,00:00:00,4.2,467.0,Amrita Kunda,Dine-In,10.742022,83.159467
467,The Cafe,North Indian,Bengaluru,Central,07:00:00,23:00:00,4.5,330.0,Chatura Kara,Delivery Only,33.064125,75.425396
468,The Treats,Thai,Visakhapatnam,Station Road,11:00:00,23:00:00,3.5,342.0,Maanas Narasimhan,Qsr,17.700896,79.49164
469,Royal Treats,Fast Food,Nashik,New Town,07:00:00,23:00:00,3.0,362.0,Chakradev Narasimhan,Cloud Kitchen,10.035303,85.015434
470,Spicy Bites,Pizza,Patna,Civil Lines,11:00:00,01:00:00,4.7,304.0,Suhani Walla,Cloud Kitchen,14.226971,72.835195
471,Grand Cafe,South Indian,Jaipur,Market Area,10:00:00,22:00:00,3.2,344.0,Bina Seshadri,Delivery Only,8.396672,86.984168
472,Royal Point,Desserts,Bhubaneswar,New Town,08:00:00,01:00:00,4.0,300.0,Ekaraj Naidu,Dine-In,21.404655,73.713954
473,Blue Bites,Seafood,Patna,Station Road,11:00:00,00:00:00,3.9,500.0,Gavin Bhatia,Cloud Kitchen,33.037928,71.410857
474,Urban Treats,Mexican,Bengaluru,Market Area,07:00:00,23:00:00,,432.0,Tanmayi Kara,Dine-In & Delivery,25.971353,74.945306
475,Green Bites,Biryani,Visakhapatnam,Lake View,07:00:00,00:00:00,4.8,485.0,Wridesh Parikh,Dine-In & Delivery,15.651464,82.172342
476,Blue Treats,Fast Food,Ludhiana,Civil Lines,08:00:00,01:00:00,3.5,600.0,Sanaya Varughese,Dine-In & Delivery,21.937677,74.48975
477,Green Corner,Fast Food,Pune,Mg Road,07:00:00,01:00:00,3.9,464.0,Finn Guha,Dine-In,26.914187,81.00803
478,Green Cafe,Seafood,Pune,Ring Road,07:00:00,22:00:00,4.4,718.0,Dominic Karan,Delivery Only,15.938239,83.699303
479,Urban Cafe,Bbq,Mumbai,Park Street,07:00:00,01:00:00,3.3,796.0,Eiravati Seth,Cloud Kitchen,18.20726,71.525077
480,Grand House,Mughlai,Chennai,Station Road,08:00:00,23:00:00,3.9,438.0,Rayaan Mohan,Delivery Only,12.39085,76.616917
481,Golden Point,Sushi,Kolkata,Old Town,08:00:00,22:00:00,3.4,599.0,Amol Divan,Cloud Kitchen,8.719386,71.150924
482,Urban Treats,Mughlai,Visakhapatnam,Park Street,10:00:00,00:00:00,3.2,557.0,Madhavi Dora,Delivery Only,18.446875,79.564174
483,Urban Bites,Burgers,Lucknow,Old Town,09:00:00,01:00:00,4.7,387.0,Diya Rege,Cloud Kitchen,11.043126,85.586042
484,Green Kitchen,Mughlai,Bengaluru,Old Town,08:00:00,00:00:00,4.4,466.0,Nidra Kadakia,Qsr,8.552782,73.406912
485,Grand Kitchen,North Indian,Bhubaneswar,Park Street,07:00:00,23:00:00,3.2,473.0,Aadi Ray,Dine-In & Delivery,10.064298,76.818888
486,Blue Diner,Mughlai,Kolkata,Central,09:00:00,00:00:00,3.8,629.0,Leela Ramesh,Dine-In & Delivery,31.606344,84.71606
487,Urban House,Seafood,Chandigarh,Station Road,10:00:00,01:00:00,3.7,549.0,Zinal Basak,Dine-In & Delivery,12.2361,78.093347
488,Golden Hub,Italian,Kolkata,Ring Road,09:00:00,22:00:00,3.4,535.0,Yasti Das,Dine-In,19.174593,88.911331
489,Urban Hub,Mughlai,Ludhiana,Sector 12,11:00:00,00:00:00,3.9,424.0,Divya Comar,Cloud Kitchen,23.156199,85.79741
490,Green Corner,Sushi,Guwahati,Sector 12,08:00:00,22:00:00,3.9,391.0,Gopal Virk,Qsr,23.335179,86.805407
491,Urban Kitchen,Desserts,Raipur,New Town,07:00:00,01:00:00,4.0,410.0,Robert Lad,Cloud Kitchen,24.594521,85.266852
492,Grand Cafe,Continental,Chennai,Lake View,08:00:00,22:00:00,3.4,190.0,Tara Contractor,Cloud Kitchen,32.796442,74.542763
493,Spicy Bites,Pizza,Bengaluru,Ring Road,09:00:00,22:00:00,3.7,386.0,Keya Sandhu,Delivery Only,18.300676,70.62036
494,Green Corner,Pizza,Mumbai,Station Road,07:00:00,23:00:00,2.4,453.0,Liam Agate,Dine-In & Delivery,20.642434,78.701932
495,Royal House,Chinese,Coimbatore,Mg Road,11:00:00,23:00:00,5.0,587.0,Yatan Padmanabhan,Dine-In,12.301884,81.68541
496,Green Treats,Burgers,Guwahati,Old Town,11:00:00,01:00:00,3.8,286.0,Chaaya Morar,Dine-In & Delivery,29.237259,76.87405
497,Urban Diner,Biryani,Coimbatore,New Town,09:00:00,22:00:00,3.1,627.0,Chatura Sur,Qsr,19.310026,85.342352
498,Spicy Cafe,Burgers,Nagpur,Sector 12,10:00:00,22:00:00,4.1,203.0,George Bhalla,Qsr,32.991138,82.683387
499,Blue Treats,Street Food,Bhopal,Old Town,11:00:00,00:00:00,4.4,617.0,Sanya Sachdev,Cloud Kitchen,10.318312,70.047482
500,Spicy Corner,Mughlai,Bhubaneswar,Mg Road,07:00:00,22:00:00,3.6,391.0,Charles Nagarajan,Qsr,16.741831,77.717595
501,Golden Treats,Bbq,Raipur,Market Area,11:00:00,23:00:00,4.0,560.0,Rehaan Doctor,Delivery Only,29.008968,84.443537
502,Blue Diner,Seafood,Ludhiana,Hill Road,10:00:00,00:00:00,3.4,563.0,Pooja Bhatia,Dine-In & Delivery,15.241176,80.576609
503,Spicy Point,North Indian,Bhubaneswar,Station Road,08:00:00,23:00:00,3.9,672.0,Jhalak Chad,Qsr,22.998181,72.93012
504,Golden House,Desserts,Raipur,Market Area,10:00:00,01:00:00,4.3,461.0,Neha Apte,Delivery Only,17.159117,87.634578
505,Blue Hub,Healthy Food,Bengaluru,Park Street,11:00:00,00:00:00,4.4,148.0,Saumya Parikh,Dine-In & Delivery,33.118579,71.164868
506,The Treats,Burgers,Chennai,Station Road,07:00:00,23:00:00,3.7,255.0,Tristan Tailor,Dine-In,25.014234,81.060902
507,Spicy Diner,South Indian,Surat,Civil Lines,09:00:00,23:00:00,3.6,336.0,Hamsini Madan,Delivery Only,17.20502,88.110136
508,Grand Corner,Fast Food,Mumbai,Mg Road,10:00:00,00:00:00,3.3,640.0,Lakshit Venkatesh,Delivery Only,28.012572,86.318917
509,Tasty Cafe,Mughlai,Guwahati,New Town,09:00:00,23:00:00,4.3,328.0,Arya Baral,Dine-In,14.089741,73.212746
510,The Kitchen,Fast Food,Coimbatore,Sector 12,11:00:00,00:00:00,2.7,348.0,Hamsini Murty,Qsr,9.349721,82.508785
511,Urban Grill,Pizza,Jaipur,Hill Road,08:00:00,01:00:00,3.9,721.0,Tanvi Munshi,Delivery Only,13.51329,73.368847
512,Royal Corner,Desserts,Ahmedabad,Sector 12,10:00:00,22:00:00,3.6,645.0,Hemal Mammen,Dine-In,25.699197,79.035874
513,The Point,Street Food,Chandigarh,Old Town,10:00:00,00:00:00,3.6,563.0,George Varma,Dine-In & Delivery,25.431038,83.158088
514,Green Point,Healthy Food,Chennai,Park Street,11:00:00,01:00:00,4.3,565.0,Nandini Bail,Qsr,22.443905,78.076864
515,Spicy Point,Fast Food,Indore,Old Town,11:00:00,01:00:00,3.4,377.0,Mugdha Vohra,Cloud Kitchen,28.337869,72.352178
516,Royal Grill,Seafood,Raipur,Mg Road,08:00:00,23:00:00,4.2,133.0,Upma Choudhry,Dine-In,9.010017,70.573778
517,Green Corner,Fast Food,Hyderabad,Sector 12,08:00:00,22:00:00,4.3,207.0,Baghyawati Mangat,Qsr,28.886222,86.364637
518,Blue Diner,Pizza,Surat,Old Town,09:00:00,22:00:00,3.2,343.0,Andrew Subramanian,Qsr,31.328345,73.93788
519,Grand Cafe,Mexican,Chennai,Civil Lines,08:00:00,23:00:00,3.6,486.0,Hredhaan Dara,Delivery Only,9.245314,81.215248
520,Green House,Burgers,Vadodara,Hill Road,09:00:00,22:00:00,4.0,464.0,Inaya Zachariah,Qsr,17.291368,86.94615
521,Blue House,Street Food,Delhi,Civil Lines,11:00:00,22:00:00,3.4,691.0,Manthan Talwar,Dine-In,12.031235,79.397356
522,The Point,Bakery,Kochi,Ring Road,09:00:00,01:00:00,3.9,636.0,Nimrat Yohannan,Delivery Only,20.541617,83.199146
523,Spicy House,Biryani,Jaipur,Hill Road,09:00:00,01:00:00,2.8,557.0,Fiyaz Oza,Dine-In,29.632182,80.957303
524,Green Point,Burgers,Chennai,Market Area,07:00:00,01:00:00,3.6,601.0,Osha Char,Dine-In,33.441455,84.546428
525,Curry Diner,South Indian,Bengaluru,Hill Road,10:00:00,22:00:00,4.8,216.0,Shaurya Ramakrishnan,Dine-In,15.593953,71.115553
526,Grand Bites,Fast Food,Visakhapatnam,Market Area,09:00:00,23:00:00,4.3,330.0,Balendra Nagi,Dine-In & Delivery,29.002449,81.855841
527,Grand Kitchen,Bbq,Pune,Ring Road,07:00:00,01:00:00,3.0,635.0,Tamanna Ghose,Dine-In,23.719658,74.804016
528,Tasty Bites,Street Food,Nagpur,Park Street,07:00:00,01:00:00,4.8,872.0,Suhani Jha,Dine-In & Delivery,13.488615,86.313524
529,Grand House,Street Food,Ludhiana,Market Area,08:00:00,01:00:00,4.1,161.0,Tejas Date,Qsr,20.705404,82.327301
530,Royal Bites,Street Food,Pune,Civil Lines,11:00:00,23:00:00,3.8,428.0,Mitesh Mistry,Cloud Kitchen,26.473663,76.618988
531,Royal Grill,Chinese,Surat,Lake View,09:00:00,23:00:00,4.4,445.0,Vivaan Merchant,Dine-In & Delivery,14.146978,79.7461
532,Royal Hub,Italian,Indore,Park Street,07:00:00,22:00:00,2.9,576.0,Pratyush Balay,Qsr,32.728888,71.857826
533,Tasty Kitchen,Pizza,Mumbai,Lake View,10:00:00,22:00:00,3.9,630.0,Krisha Ram,Cloud Kitchen,31.776247,82.749575
534,Green Point,Burgers,Lucknow,Old Town,07:00:00,01:00:00,4.0,587.0,Pranit Tak,Dine-In,20.831288,85.633983
535,Curry Cafe,South Indian,Ahmedabad,Central,09:00:00,01:00:00,3.9,506.0,Parth Karnik,Dine-In,28.10433,70.260081
536,The Corner,Seafood,Nagpur,Civil Lines,08:00:00,23:00:00,,520.0,Neel Mistry,Qsr,31.75131,77.409377
537,Curry Kitchen,Street Food,Visakhapatnam,New Town,11:00:00,23:00:00,3.8,547.0,Jagvi Prakash,Dine-In,9.292995,71.13541
538,Urban House,Chinese,Kolkata,Lake View,11:00:00,01:00:00,3.3,729.0,Finn Divan,Delivery Only,32.22635,71.930053
539,Green Hub,Continental,Nagpur,Park Street,09:00:00,01:00:00,4.0,608.0,Yashawini Dube,Qsr,31.515578,83.965586
540,Grand House,North Indian,Coimbatore,Ring Road,10:00:00,01:00:00,3.9,570.0,Nitara Saini,Delivery Only,27.910769,77.161244
541,Royal Corner,Burgers,Raipur,Old Town,11:00:00,23:00:00,2.8,428.0,Arin Sarin,Cloud Kitchen,16.255937,70.364367
542,The Diner,Thai,Lucknow,Ring Road,11:00:00,00:00:00,3.5,378.0,Falguni Palla,Qsr,26.638541,79.742157
543,Blue Point,Sushi,Kolkata,Lake View,10:00:00,00:00:00,4.4,130.0,Faras Nayak,Delivery Only,12.832046,80.463086
544,Blue Cafe,Mexican,Lucknow,Hill Road,11:00:00,01:00:00,4.3,542.0,Ethan Lanka,Cloud Kitchen,18.027234,72.817253
545,Grand Corner,Pizza,Chennai,Hill Road,10:00:00,01:00:00,4.5,100.0,Girindra Lall,Delivery Only,18.791075,85.38425
546,The House,Thai,Bengaluru,Central,09:00:00,22:00:00,4.2,500.0,Triveni Pandya,Delivery Only,11.979281,79.528636
547,Grand Grill,Bakery,Guwahati,Park Street,11:00:00,00:00:00,3.9,738.0,Eiravati Saxena,Qsr,27.527471,82.327109
548,Spicy Grill,Italian,Nashik,Sector 12,10:00:00,22:00:00,2.8,475.0,Yatin Bhavsar,Cloud Kitchen,20.662015,85.360627
549,Curry Grill,Mughlai,Visakhapatnam,Ring Road,09:00:00,22:00:00,4.4,124.0,Bhavini Srivastava,Dine-In,11.904649,82.825149
550,Spicy Diner,Biryani,Chennai,Central,08:00:00,23:00:00,4.2,515.0,Aarini Dash,Dine-In & Delivery,32.048319,80.025488
551,Green Bites,Street Food,Jaipur,New Town,07:00:00,23:00:00,2.8,669.0,Ishanvi Chopra,Cloud Kitchen,10.908384,75.956526
552,Blue Treats,Desserts,Patna,New Town,08:00:00,01:00:00,3.5,765.0,Girindra Raghavan,Cloud Kitchen,25.357971,85.432861
553,Royal Treats,Fast Food,Mumbai,Hill Road,07:00:00,22:00:00,4.2,509.0,Lucky Rege,Cloud Kitchen,17.130421,70.115161
554,Spicy Kitchen,Mughlai,Jaipur,Mg Road,08:00:00,00:00:00,4.4,628.0,Samarth Sandhu,Delivery Only,24.256129,70.517101
555,Spicy Kitchen,Healthy Food,Bhopal,Lake View,08:00:00,01:00:00,2.9,109.0,Girish Taneja,Cloud Kitchen,22.671714,86.938789
556,Green Hub,Pizza,Indore,Central,09:00:00,01:00:00,3.8,235.0,David Madan,Dine-In & Delivery,31.415759,76.895409
557,Curry Point,Street Food,Mumbai,Lake View,07:00:00,00:00:00,4.7,251.0,Janaki Bahl,Delivery Only,31.637258,80.975805
558,Tasty Cafe,Fast Food,Ludhiana,Old Town,10:00:00,01:00:00,3.9,566.0,Ekalinga Narasimhan,Dine-In & Delivery,22.793519,71.117777
559,Royal House,Thai,Bengaluru,Lake View,08:00:00,22:00:00,5.0,679.0,Frado Kadakia,Dine-In,18.227647,74.523245
560,Grand Kitchen,Seafood,Delhi,New Town,09:00:00,00:00:00,3.6,554.0,Nihal Bhatia,Dine-In,22.325028,86.622281
561,Grand Point,South Indian,Raipur,Lake View,07:00:00,01:00:00,4.2,574.0,Nachiket Kant,Cloud Kitchen,15.839179,85.797982
562,Curry Treats,Burgers,Surat,Civil Lines,11:00:00,22:00:00,3.4,856.0,Yashica Behl,Dine-In & Delivery,8.77871,75.856673
563,Tasty Cafe,,Ahmedabad,Civil Lines,08:00:00,22:00:00,3.3,586.0,Ishanvi Babu,Dine-In,27.873061,85.374456
564,Tasty Bites,Thai,Bengaluru,Sector 12,07:00:00,01:00:00,3.5,528.0,Upkaar Merchant,Cloud Kitchen,18.494122,84.030382
565,Grand Hub,Fast Food,Vadodara,Market Area,08:00:00,01:00:00,3.8,189.0,Janaki Seth,Dine-In,19.778978,87.207769
566,Tasty Treats,Fast Food,Ahmedabad,Market Area,09:00:00,22:00:00,2.7,627.0,Vidhi Sathe,Qsr,28.61152,81.649144
567,Urban Treats,Desserts,Ahmedabad,Mg Road,09:00:00,00:00:00,3.6,477.0,Harita Atwal,Cloud Kitchen,10.371936,71.473456
568,Golden Kitchen,Healthy Food,Kolkata,Hill Road,10:00:00,22:00:00,4.8,574.0,Widisha Bedi,Dine-In,33.084373,76.192774
569,Grand Cafe,Bbq,Kochi,Old Town,07:00:00,00:00:00,2.5,205.0,Ekbal Bhatnagar,Dine-In,33.154414,86.835277
570,Urban Treats,Fast Food,Bengaluru,Hill Road,07:00:00,00:00:00,3.0,283.0,Oni Ramakrishnan,Dine-In,17.802328,76.277793
571,Golden Point,Italian,Hyderabad,Park Street,11:00:00,00:00:00,3.8,960.0,Reyansh Kannan,Delivery Only,31.121379,76.604821
572,Tasty Cafe,Healthy Food,Visakhapatnam,Park Street,09:00:00,00:00:00,4.4,521.0,Dakshesh Khalsa,Delivery Only,24.381991,74.284385
573,Curry Point,North Indian,Ludhiana,Market Area,08:00:00,23:00:00,4.1,545.0,Libni Wadhwa,Dine-In,13.777284,77.987829
574,Curry Kitchen,South Indian,Chennai,Market Area,07:00:00,22:00:00,3.0,168.0,Devansh Venkatesh,Dine-In,28.178356,85.088086
575,Blue Cafe,Street Food,Ahmedabad,Old Town,07:00:00,01:00:00,4.1,450.0,Advika Devi,Dine-In,9.667749,86.545028
576,The House,Healthy Food,Ludhiana,Hill Road,08:00:00,01:00:00,4.1,771.0,Daksh Jayaraman,Delivery Only,31.337322,78.057562
577,Curry Point,Chinese,Coimbatore,Civil Lines,08:00:00,01:00:00,3.6,376.0,Wriddhish Mody,Delivery Only,30.902156,75.013987
578,Spicy Treats,South Indian,Hyderabad,Sector 12,07:00:00,01:00:00,4.0,109.0,Robert De,Qsr,32.506744,74.960121
579,Royal House,Burgers,Coimbatore,Central,10:00:00,01:00:00,3.2,722.0,Chatresh Divan,Dine-In & Delivery,25.949369,74.98799
