TrafficID,City,Date,Time,TrafficLevel,AverageSpeed
8681,Surat,27/05/2024,19:45,High,18.1
8682,Surat,27-07-2023,10:15,Severe,8.3
8683,Surat,2023.12.13,08:45,High,16.8
8684,Surat,2024.07.29,08:15,Severe,11.3
8685,Surat,21-02-2024,14:45,Moderate,21.2
8686,Surat,26-07-2023,08:30,Severe,5.5
8687,Surat,02-07-2024,08:30,Low,47.9
8688,Surat,2023.03.01,09:00,Severe,3.0
8689,Surat,19-03-2024,19:30,,25.3
8690,Surat,01/19/2023,07:30,High,14.8
8691,Surat,2024-08-14,18:30,High,6.1
8692,Surat,2023-04-02,04:45,Low,36.5
8693,Surat,18-01-2024,16:15,Low,41.8
8694,Surat,04-03-2023,16:45,Severe,8.4
8695,Surat,05/30/2024,09:00,Low,38.4
8696,Surat,02/01/2024,08:45,Severe,6.8
8697,Surat,2024-12-08,15:30,Low,41.5
8698,Surat,2023-01-29,18:30,Moderate,35.3
8699,Surat,07-10-2024,17:15,Severe,16.1
8700,Surat,14-02-2023,14:00,Moderate,18.2
8701,Surat,27-05-2024,22:00,Low,32.1
8702,Surat,2023-09-26,04:30,Moderate,21.3
8703,Surat,2024-05-21,20:15,High,21.5
8704,Surat,2024-08-13,07:30,High,13.8
8705,Surat,01/05/2024,12:30,High,23.5
8706,Surat,05/29/2024,18:15,High,24.9
8707,Surat,01/01/2023,12:45,Moderate,26.8
8708,Surat,05/29/2023,19:15,Moderate,24.0
8709,Surat,31-10-2023,13:30,Moderate,29.2
8710,Surat,08-03-2023,18:00,High,12.2
8711,Surat,03/22/2023,18:00,Low,38.6
8712,Surat,05/26/2024,05:00,Low,43.3
8713,Surat,24-09-2024,17:45,Low,33.9
8714,Surat,04/25/2024,09:00,Moderate,22.0
8715,Surat,20/11/2024,11:00,High,11.6
8716,Surat,27/02/2023,14:45,Moderate,26.7
8717,Surat,04/01/2024,19:45,High,15.4
8718,Surat,24-04-2023,08:00,Moderate,24.6
8719,Surat,10-03-2024,04:30,Moderate,32.4
8720,Surat,03/09/2024,07:00,Low,42.5
8721,Surat,26-02-2024,12:45,Low,32.1
8722,Surat,03/01/2023,08:45,Severe,9.5
8723,Surat,2024-09-08,12:30,Severe,8.9
8724,Surat,24/10/2023,19:15,High,13.4
8725,Surat,15/02/2024,20:45,High,7.5
8726,Surat,31/10/2023,20:30,High,21.7
8727,Surat,11/11/2023,06:30,Severe,4.7
8728,Surat,2024-10-15,17:30,High,13.5
8729,Surat,2023-12-04,16:15,Low,39.2
8730,Surat,2024.11.28,06:45,High,12.1
8731,Surat,21-06-2023,19:45,High,16.3
8732,Surat,02/29/2024,19:15,Severe,8.7
8733,Surat,2023-10-21,16:00,Low,36.8
8734,Surat,04/26/2023,16:15,High,15.5
8735,Surat,2024.02.09,17:30,Moderate,24.9
8736,Surat,2024.01.11,08:00,Low,37.4
8737,Surat,2024.08.26,19:00,Moderate,24.8
8738,Surat,2024.11.17,07:15,Severe,15.0
8739,Surat,2023-09-05,05:45,Low,37.1
8740,Surat,25-10-2023,18:45,High,12.6
8741,Surat,25/02/2024,23:00,Low,32.4
8742,Surat,04/10/2024,13:30,Low,32.4
8743,Surat,2024.03.14,14:45,High,13.1
8744,Surat,04/05/2024,11:15,Moderate,16.9
8745,Surat,2023-07-31,02:45,Low,30.7
8746,Surat,23/05/2023,16:30,High,12.2
8747,Surat,2023.12.16,05:15,High,11.1
8748,Surat,2023.01.21,09:15,High,18.3
8749,Surat,09/27/2024,17:30,Moderate,23.9
8750,Surat,2023.01.25,18:15,High,25.1
8751,Surat,18-07-2023,01:45,Moderate,26.0
8752,Surat,04/05/2023,21:00,High,13.9
8753,Surat,2023.09.26,14:00,Moderate,24.7
8754,Surat,02/01/2023,10:15,Low,39.4
8755,Surat,2024.08.28,08:15,High,16.9
8756,Surat,2024-08-05,06:30,,43.9
8757,Surat,11-01-2023,19:45,High,13.9
8758,Surat,2024-01-03,21:00,Moderate,30.3
8759,Surat,30-11-2024,14:15,Moderate,26.6
8760,Surat,29/06/2024,19:00,Severe,3.2
8761,Surat,23-09-2024,18:30,,16.5
8762,Surat,2023-10-03,11:45,Moderate,34.4
8763,Surat,2024-03-03,06:00,Low,42.4
8764,Surat,2024.10.26,17:30,Low,51.6
8765,Surat,2024.03.16,16:45,Low,47.0
8766,Surat,2024.11.14,08:15,Moderate,30.5
8767,Surat,2023-02-22,14:15,Severe,11.0
8768,Surat,04/10/2024,16:15,High,3.9
8769,Surat,06/05/2024,18:30,Severe,10.3
8770,Surat,16/11/2023,19:15,High,23.6
8771,Surat,23/09/2024,08:45,Severe,10.8
8772,Surat,2023.02.10,18:30,High,20.8
8773,Surat,08/09/2023,20:45,Low,33.7
8774,Surat,16-05-2024,17:45,Moderate,25.5
8775,Nagpur,2024-12-10,15:15,Low,43.7
8776,Nagpur,2023-07-30,11:00,High,17.0
8777,Nagpur,10-10-2023,15:00,Low,42.6
8778,Nagpur,2024-11-12,05:45,Low,36.2
8779,Nagpur,10/26/2024,07:00,Moderate,36.6
8780,Nagpur,26-07-2023,20:30,Moderate,-32.4
8781,Nagpur,2024-08-31,18:15,High,16.7
8782,Nagpur,2023.05.13,08:00,High,8.4
8783,Nagpur,2024-12-09,23:00,Moderate,29.0
8784,Nagpur,2024.08.11,18:30,High,25.3
8785,Nagpur,10/17/2023,20:45,High,23.2
8786,Nagpur,03/05/2024,17:45,Severe,3.0
8787,Nagpur,2023.11.10,17:15,Low,39.7
8788,Nagpur,2023.07.02,09:45,Moderate,26.2
8789,Nagpur,2024-05-10,06:00,High,15.9
8790,Nagpur,16-08-2023,07:15,Moderate,18.6
8791,Nagpur,27/02/2023,17:30,Moderate,27.3
8792,Nagpur,2023.02.25,07:00,Low,31.0
8793,Nagpur,06/21/2024,22:00,Moderate,23.6
8794,Nagpur,06/06/2024,15:15,Low,38.2
8795,Nagpur,2024-01-28,18:30,Moderate,25.5
8796,Nagpur,2023.03.09,18:30,High,15.7
8797,Nagpur,21-02-2024,16:00,High,14.9
8798,Nagpur,07/14/2024,16:30,Low,39.1
8799,Nagpur,2023.10.11,15:15,High,26.7
8800,Nagpur,05/03/2023,12:15,High,19.6
8801,Nagpur,15/12/2023,18:30,Moderate,28.2
8802,Nagpur,09/03/2023,08:30,High,12.5
8803,Nagpur,2024.02.10,18:00,High,8.9
8804,Nagpur,19-10-2024,19:00,High,20.2
8805,Nagpur,31/08/2024,05:30,Moderate,26.8
8806,Nagpur,10/01/2024,18:00,High,12.8
8807,Nagpur,01/02/2024,23:15,Moderate,30.5
8808,Nagpur,14-02-2024,12:30,Moderate,24.7
8809,Nagpur,25-11-2024,12:15,Severe,10.6
8810,Nagpur,10/14/2024,19:15,,14.3
8811,Nagpur,2024-06-28,19:45,Severe,13.4
8812,Nagpur,24/10/2023,09:00,High,20.1
8813,Nagpur,2024.04.28,15:15,Moderate,25.1
8814,Nagpur,2024.10.08,19:00,Severe,3.8
8815,Nagpur,01/13/2024,18:15,High,14.0
8816,Nagpur,08/01/2024,16:45,Low,30.9
8817,Nagpur,01-07-2024,12:00,Moderate,28.0
8818,Nagpur,17/01/2024,19:15,Low,40.4
8819,Nagpur,06/01/2023,17:30,Low,35.3
8820,Nagpur,2024-05-24,17:00,Severe,10.9
8821,Nagpur,03/06/2023,10:00,Low,38.7
8822,Nagpur,05-07-2023,16:45,Severe,12.2
8823,Nagpur,2023.11.21,12:00,Moderate,31.1
8824,Nagpur,2024.04.10,17:00,Moderate,29.1
8825,Nagpur,05/28/2024,07:30,Low,37.9
8826,Nagpur,2024-06-07,20:45,High,15.4
8827,Nagpur,04/08/2024,16:30,Severe,6.0
8828,Nagpur,11-01-2024,18:30,High,10.9
8829,Nagpur,05/14/2023,18:00,Severe,8.9
8830,Nagpur,11-01-2023,17:30,High,20.5
8831,Nagpur,2023-01-11,18:45,High,22.3
8832,Nagpur,08/02/2023,00:15,Moderate,21.9
8833,Nagpur,06/02/2023,16:30,Moderate,23.9
8834,Nagpur,2024.10.25,09:00,Severe,8.5
8835,Nagpur,11/12/2023,07:00,Low,40.0
8836,Nagpur,05/03/2024,10:45,Low,32.0
8837,Nagpur,31-10-2024,18:45,High,20.9
8838,Nagpur,03/10/2023,14:15,Moderate,18.3
8839,Nagpur,12/07/2024,19:00,Severe,15.1
8840,Nagpur,2023-03-14,20:00,Moderate,25.3
8841,Nagpur,27/02/2023,07:45,High,20.5
8842,Nagpur,07/06/2023,18:45,Severe,4.7
8843,Nagpur,2024.10.24,19:15,Severe,13.7
8844,Nagpur,12/01/2024,09:45,High,101.3
8845,Nagpur,2023-11-13,20:45,Severe,3.0
8846,Nagpur,2024.01.16,20:00,High,8.2
8847,Nagpur,01-12-2023,11:00,Moderate,25.5
8848,Nagpur,2023.11.06,11:00,Moderate,26.7
8849,Nagpur,17/09/2023,15:45,Low,-47.7
8850,Nagpur,10/14/2024,14:15,Low,42.1
8851,Nagpur,2023-11-11,11:00,Moderate,23.6
8852,Nagpur,16-04-2024,09:45,High,13.8
8853,Nagpur,2023.06.21,15:45,Severe,17.0
8854,Nagpur,15/11/2024,19:15,High,12.8
8855,Nagpur,2023.05.01,17:15,Moderate,27.4
8856,Nagpur,12/23/2024,12:45,Low,37.0
8857,Nagpur,26/07/2023,13:15,Severe,8.3
8858,Nagpur,05/20/2023,11:00,Low,29.6
8859,Nagpur,02-05-2024,09:45,High,12.0
8860,Nagpur,10/11/2023,03:30,High,12.3
8861,Nagpur,13/03/2024,08:15,High,11.9
8862,Nagpur,2023-07-14,16:15,Severe,12.2
8863,Nagpur,2024.01.22,08:00,High,19.8
8864,Nagpur,04/25/2023,20:15,High,17.3
8865,Nagpur,2024-12-05,21:45,Moderate,26.6
8866,Nagpur,22-03-2023,08:00,Moderate,29.2
8867,Nagpur,2023-03-04,08:45,High,14.9
8868,Nagpur,2023.02.11,19:45,Severe,8.6
8869,Nagpur,09-11-2023,09:45,High,27.8
8870,Nagpur,08/08/2024,12:45,High,13.6
8871,Nagpur,2024.07.02,20:00,Low,37.6
8872,Nagpur,06/25/2024,18:45,Moderate,27.2
8873,Nagpur,07-12-2024,06:30,Moderate,29.1
8874,Nagpur,15/09/2024,11:30,Moderate,28.7
8875,Nagpur,2023-07-29,10:30,Low,38.8
8876,Nagpur,2023.09.04,16:15,Severe,18.1
8877,Nagpur,2024-09-16,08:15,High,3.0
8878,Nagpur,2023.10.07,07:15,Low,109.4
8879,Nagpur,15-09-2024,04:30,Low,34.1
8880,Nagpur,07/11/2023,08:15,Severe,3.0
8881,Nagpur,2024-08-09,07:15,Moderate,39.2
8882,Nagpur,2024.11.18,12:30,Severe,3.4
8883,Nagpur,02/27/2024,09:15,High,23.5
8884,Nagpur,09/22/2023,08:30,High,14.7
8885,Nagpur,15/11/2024,19:15,High,12.2
8886,Nagpur,17/09/2023,14:15,Low,46.7
8887,Nagpur,02/01/2024,08:15,High,13.6
8888,Nagpur,2024.11.08,17:15,Low,38.6
8889,Nagpur,05/08/2024,16:45,Moderate,24.5
8890,Nagpur,11-09-2023,17:15,High,11.3
8891,Nagpur,13/03/2023,14:45,Moderate,40.9
8892,Nagpur,01/07/2023,18:00,Moderate,31.5
8893,Nagpur,2024.03.24,09:30,High,9.2
8894,Nagpur,2024-08-06,11:00,Low,42.3
8895,Nagpur,2024-04-26,19:30,High,12.3
8896,Nagpur,13-02-2024,18:00,Severe,15.0
8897,Nagpur,10/11/2023,08:45,High,9.6
8898,Nagpur,2023.07.03,17:15,Moderate,30.6
8899,Nagpur,12/01/2024,10:00,Low,28.5
8900,Nagpur,08/15/2024,10:00,Low,38.2
8901,Nagpur,2024-02-22,18:00,High,20.9
8902,Nagpur,2024-12-16,21:15,Moderate,21.1
8903,Nagpur,2024.03.12,10:00,Severe,3.0
8904,Nagpur,05/16/2023,07:00,High,13.3
8905,Nagpur,2024-05-09,18:15,High,16.7
8906,Nagpur,2024-04-04,08:15,Moderate,24.5
8907,Nagpur,2024-09-26,12:00,Low,44.9
8908,Nagpur,2024-07-31,12:30,Moderate,25.5
8909,Nagpur,14/08/2023,18:00,Severe,7.1
8910,Nagpur,12/06/2023,06:00,High,16.0
8911,Nagpur,14/05/2023,03:00,Low,47.1
8912,Nagpur,2023-07-06,17:15,Severe,100.8
8913,Nagpur,13-09-2024,06:00,Low,39.0
8914,Nagpur,2024-01-30,17:00,Moderate,34.6
8915,Nagpur,12/23/2023,19:00,High,14.8
8916,Nagpur,2023-04-25,11:45,High,12.6
8917,Nagpur,07-03-2023,18:15,High,9.3
8918,Nagpur,2024.12.04,18:00,High,13.0
8919,Nagpur,2023-04-26,09:45,Moderate,15.9
8920,Nagpur,12-06-2023,12:30,Low,27.1
8921,Nagpur,12/27/2023,08:00,Severe,12.6
8922,Nagpur,2023-08-02,11:45,Moderate,29.3
8923,Nagpur,10/07/2024,21:30,Moderate,24.5
8924,Nagpur,28/09/2024,11:45,Moderate,19.2
8925,Nagpur,23/12/2023,17:45,Severe,5.9
8926,Nagpur,2023-03-17,14:45,Low,44.6
8927,Nagpur,05/05/2024,16:30,High,20.0
8928,Nagpur,26-12-2023,08:45,Moderate,24.9
8929,Nagpur,2023.10.12,16:00,High,18.6
8930,Nagpur,06-02-2023,18:00,Severe,7.3
8931,Nagpur,03/07/2023,18:15,High,19.5
8932,Nagpur,10/18/2023,16:45,Severe,9.8
8933,Nagpur,02/09/2023,06:00,Low,45.5
8934,Nagpur,2024.02.26,13:45,Low,35.5
8935,Nagpur,2023-10-19,18:00,Severe,5.3
8936,Nagpur,23/04/2024,08:00,High,20.4
8937,Nagpur,2023-03-12,16:15,High,12.7
8938,Nagpur,19-01-2023,16:45,Low,31.3
8939,Nagpur,19/08/2023,09:30,Severe,11.1
8940,Nagpur,2023.07.19,15:30,Severe,3.0
8941,Nagpur,2024-03-21,20:00,Moderate,31.1
8942,Nagpur,13/09/2023,12:45,High,16.0
8943,Nagpur,08/08/2023,09:00,High,17.0
8944,Nagpur,05/14/2024,07:00,High,7.0
8945,Nagpur,2024.10.29,00:30,Low,46.1
8946,Nagpur,2023-08-19,21:00,Low,40.6
8947,Nagpur,06/27/2023,12:15,Moderate,97.6
8948,Nagpur,28/04/2023,16:00,Low,40.7
8949,Nagpur,03/07/2023,18:30,High,14.5
8950,Nagpur,21-10-2024,02:15,Low,32.1
8951,Nagpur,11/30/2023,08:30,Severe,3.4
8952,Nagpur,2023-12-06,09:30,Severe,3.0
8953,Nagpur,01/08/2023,12:15,Moderate,35.1
8954,Nagpur,11/06/2023,12:45,High,13.8
8955,Nagpur,2024-07-21,10:00,High,18.7
8956,Nagpur,31/05/2023,19:15,High,13.9
8957,Nagpur,2023.04.20,23:45,Moderate,32.6
8958,Nagpur,2023-10-13,12:45,High,8.8
8959,Nagpur,2023.04.26,18:30,Severe,10.3
8960,Nagpur,04/06/2023,07:30,Low,31.3
8961,Nagpur,2024.05.09,01:45,,27.9
8962,Nagpur,29/11/2024,20:15,High,15.8
8963,Nagpur,21/12/2023,07:45,High,17.8
8964,Nagpur,31-05-2024,13:15,Moderate,40.4
8965,Nagpur,03-07-2024,18:30,High,21.4
8966,Nagpur,01/02/2024,10:30,Low,31.7
8967,Nagpur,2023.09.15,06:45,Moderate,32.2
8968,Nagpur,17/01/2024,18:45,High,15.1
8969,Nagpur,2023-01-31,08:00,Moderate,33.8
8970,Nagpur,01/07/2023,21:30,Moderate,29.7
8971,Nagpur,2024-03-01,13:15,Moderate,-23.5
8972,Nagpur,19-11-2024,12:15,Moderate,24.9
8973,Nagpur,2023-11-27,09:45,Moderate,23.9
8974,Nagpur,06/29/2023,19:00,High,11.1
8975,Nagpur,2024.04.15,16:30,Moderate,28.4
8976,Nagpur,26/04/2023,20:30,High,21.8
8977,Nagpur,04/22/2024,04:30,High,16.6
8978,Nagpur,2023.12.01,20:30,Moderate,25.5
8979,Nagpur,2024-09-12,12:45,Low,38.7
8980,Nagpur,09/01/2024,06:15,Severe,6.2
8981,Nagpur,2024.05.26,18:45,Severe,5.2
8982,Nagpur,2023-05-21,08:15,Moderate,31.8
8983,Nagpur,04/03/2024,08:45,Severe,6.5
8984,Nagpur,2024.03.28,17:00,Low,37.7
8985,Nagpur,2024.07.20,12:15,Severe,8.5
8986,Nagpur,29-03-2023,17:30,Moderate,28.8
8987,Nagpur,2024-12-02,15:15,Moderate,30.4
8988,Nagpur,2024-06-18,11:45,Low,43.1
8989,Nagpur,01-05-2024,08:00,Moderate,21.3
8990,Nagpur,2023.06.22,18:15,Severe,8.0
8991,Nagpur,11/09/2023,07:45,High,16.4
8992,Nagpur,2024-03-03,18:30,Low,35.4
8993,Nagpur,11/14/2023,18:45,Severe,3.0
8994,Nagpur,2023-06-07,21:45,Moderate,41.9
8995,Nagpur,01/08/2023,04:30,Low,27.8
8996,Nagpur,04-11-2023,07:15,Moderate,31.2
8997,Nagpur,2024.12.19,19:15,Severe,8.7
8998,Nagpur,08-01-2024,17:00,High,15.1
8999,Nagpur,03-03-2024,09:15,High,16.3
9000,Nagpur,15-02-2023,07:00,Moderate,30.2
9001,Nagpur,2024-07-04,13:00,Severe,8.7
9002,Nagpur,10-11-2023,11:30,Moderate,28.8
9003,Nagpur,2023-02-08,19:00,,21.2
9004,Nagpur,22-06-2023,11:00,Moderate,25.7
9005,Nagpur,2023-08-19,21:15,Moderate,27.8
9006,Nagpur,2023.04.25,20:15,High,21.4
9007,Nagpur,2023.12.07,08:15,High,21.4
9008,Nagpur,2023-08-25,19:30,High,12.3
9009,Nagpur,08/14/2023,14:30,Moderate,34.2
9010,Nagpur,07/20/2024,13:15,High,14.0
9011,Nagpur,2024.08.22,10:15,Moderate,22.3
9012,Nagpur,03/19/2024,19:30,High,10.4
9013,Nagpur,02-01-2024,13:15,Low,38.3
9014,Nagpur,22-09-2024,20:45,Severe,3.6
9015,Nagpur,2024.03.29,17:45,Low,40.4
9016,Nagpur,21/11/2023,17:45,Moderate,25.0
9017,Nagpur,2023-04-25,04:45,Moderate,24.9
9018,Nagpur,29-09-2023,05:15,Moderate,37.2
9019,Nagpur,11/02/2023,18:45,High,16.7
9020,Nagpur,2023-04-13,11:15,Low,43.0
9021,Nagpur,2023-07-29,10:30,Low,28.0
9022,Nagpur,02-02-2024,17:00,Low,30.6
9023,Nagpur,01/05/2023,09:30,Moderate,33.2
9024,Nagpur,2024-01-14,12:30,Moderate,32.8
9025,Nagpur,2023.05.21,19:15,Severe,6.1
9026,Nagpur,23/03/2024,02:15,Low,42.9
9027,Nagpur,2023-05-20,17:15,High,15.0
9028,Nagpur,27-09-2023,06:30,Moderate,32.9
9029,Nagpur,2023.11.12,03:45,High,17.5
9030,Nagpur,2024-10-05,07:45,Low,34.5
9031,Nagpur,2024.06.19,15:00,High,10.6
9032,Nagpur,31/08/2023,21:00,Severe,5.2
9033,Nagpur,2024.11.25,19:15,Severe,3.0
9034,Nagpur,2024.05.21,21:45,,12.9
9035,Nagpur,2024-11-07,08:00,High,16.9
9036,Nagpur,29-03-2023,15:15,Low,33.3
9037,Nagpur,11/28/2024,19:15,Moderate,20.5
9038,Nagpur,2024.12.24,09:45,Low,28.4
9039,Nagpur,2024.12.29,20:15,Severe,17.8
9040,Nagpur,09/07/2023,16:45,Low,41.8
9041,Nagpur,05-01-2024,16:00,,45.5
9042,Nagpur,2024-08-22,02:45,Low,38.4
9043,Nagpur,2023-10-30,12:30,Moderate,23.6
9044,Nagpur,2024.11.09,08:30,High,24.6
9045,Nagpur,27/01/2024,09:45,Moderate,30.9
9046,Nagpur,03/24/2024,04:15,Moderate,27.7
9047,Nagpur,2023-07-02,18:00,Moderate,23.5
9048,Nagpur,05/12/2024,08:15,High,16.5
9049,Nagpur,2023-02-05,17:45,Low,27.9
9050,Nagpur,07/10/2024,13:15,Low,29.8
9051,Nagpur,22-11-2024,17:30,Low,35.5
9052,Nagpur,23-01-2023,14:30,Severe,4.8
9053,Nagpur,2023.05.20,07:45,Severe,5.1
9054,Nagpur,2024.07.08,10:30,Low,35.0
9055,Nagpur,03/04/2024,08:45,High,9.9
9056,Nagpur,2023-06-07,15:45,Low,41.6
9057,Nagpur,10/08/2024,17:45,Severe,8.7
9058,Nagpur,2023.05.12,21:15,Moderate,24.3
9059,Nagpur,2023-12-15,13:45,Moderate,19.6
9060,Nagpur,09/23/2024,08:30,High,11.8
9061,Nagpur,13/03/2023,18:15,Severe,4.1
9062,Nagpur,05/02/2024,08:45,Severe,11.1
9063,Nagpur,02/13/2023,19:15,Severe,3.0
9064,Nagpur,2023-08-11,10:30,Low,33.2
9065,Nagpur,13/07/2023,12:15,Severe,15.3
9066,Nagpur,01/02/2023,10:30,Moderate,27.3
9067,Nagpur,05/06/2024,15:45,Low,44.4
9068,Nagpur,2024.08.20,11:45,Moderate,20.2
9069,Nagpur,09-03-2024,09:00,High,13.3
9070,Nagpur,2024-11-17,01:15,Low,28.4
9071,Nagpur,2024.05.23,23:45,Low,36.6
9072,Nagpur,2023.01.17,02:15,Moderate,24.4
9073,Nagpur,29/11/2024,09:45,High,7.6
9074,Nagpur,2023-10-23,08:45,Severe,4.0
9075,Nagpur,05-11-2023,19:15,Severe,13.0
9076,Nagpur,21/12/2024,17:30,Moderate,21.5
9077,Nagpur,14/10/2024,16:45,Low,41.5
9078,Nagpur,04-11-2024,22:15,Moderate,92.1
9079,Nagpur,2023-01-04,21:45,High,12.8
9080,Nagpur,15-04-2024,17:00,Moderate,24.5
9081,Nagpur,2023-01-12,10:45,High,22.0
9082,Nagpur,2023-03-29,21:30,High,13.6
9083,Nagpur,16/06/2023,12:30,Moderate,23.0
9084,Nagpur,09/20/2024,07:15,Moderate,30.3
9085,Nagpur,09/30/2023,15:45,Moderate,21.0
9086,Nagpur,04/19/2024,13:30,Moderate,31.6
9087,Nagpur,2024.06.22,08:00,Severe,8.0
9088,Nagpur,08-04-2024,21:30,Moderate,25.0
9089,Nagpur,17-06-2023,02:45,Low,42.0
9090,Nagpur,2023.06.07,19:15,High,33.7
9091,Nagpur,05/27/2024,07:30,High,17.1
9092,Nagpur,2024.10.22,11:00,Moderate,25.9
9093,Nagpur,20/10/2023,10:00,High,24.6
9094,Nagpur,14-01-2024,03:45,Low,42.1
9095,Nagpur,02/10/2024,13:45,Low,44.4
9096,Nagpur,2023-02-09,08:30,Low,44.2
9097,Nagpur,2024-03-10,14:00,Moderate,24.5
9098,Nagpur,02-12-2024,19:45,Severe,-3.0
9099,Nagpur,09/25/2023,18:00,Severe,10.0
9100,Nagpur,2023-07-12,21:30,Moderate,27.4
9101,Nagpur,2023-10-21,07:30,Moderate,30.6
9102,Nagpur,16/04/2023,04:15,Moderate,39.1
9103,Nagpur,06/30/2023,22:00,Moderate,25.2
9104,Nagpur,06/03/2024,18:45,Severe,15.2
9105,Nagpur,27/08/2024,18:00,High,21.1
9106,Nagpur,2023.10.14,09:15,High,11.3
9107,Nagpur,03/24/2023,21:30,High,18.5
9108,Nagpur,08-06-2023,09:30,High,13.8
9109,Nagpur,2023.05.16,06:00,Low,35.8
9110,Nagpur,09/01/2024,12:15,Moderate,35.7
9111,Nagpur,27-02-2023,08:00,High,14.6
9112,Nagpur,02/01/2023,22:45,High,18.3
9113,Nagpur,10/09/2023,20:30,Moderate,20.4
9114,Nagpur,13-04-2024,18:30,Severe,9.5
9115,Nagpur,2024-01-28,17:45,Severe,9.6
9116,Nagpur,2024.07.01,19:30,Low,37.2
9117,Nagpur,21/01/2023,13:30,Low,39.0
9118,Nagpur,2023.04.25,09:30,Severe,4.6
9119,Nagpur,2024.08.15,06:00,High,13.8
9120,Nagpur,2024-04-03,08:30,High,21.4
9121,Nagpur,03/09/2024,11:30,High,18.6
9122,Nagpur,02/16/2023,19:15,High,16.4
9123,Nagpur,19/01/2024,20:15,High,23.0
9124,Nagpur,2023-03-25,08:45,,110.5
9125,Nagpur,04/08/2024,18:30,Low,33.3
9126,Nagpur,09-10-2024,21:45,High,14.4
9127,Nagpur,2024-11-17,20:45,High,15.0
9128,Nagpur,2024.01.25,13:15,Low,33.8
9129,Nagpur,2023-07-08,12:45,High,18.3
9130,Nagpur,2023-04-29,20:00,Severe,3.0
9131,Nagpur,2023.10.07,17:00,Low,42.4
9132,Nagpur,28-02-2024,16:30,High,25.5
9133,Nagpur,01/16/2023,10:30,Low,43.9
9134,Nagpur,22/05/2023,10:30,Severe,9.7
9135,Nagpur,10/07/2024,18:45,High,9.9
9136,Nagpur,2024.06.01,06:15,High,8.8
9137,Nagpur,2024.12.29,12:30,Low,43.4
9138,Nagpur,02/10/2024,16:15,Low,26.5
9139,Nagpur,2024.03.13,07:45,,11.0
9140,Nagpur,2024.09.01,12:00,Moderate,30.4
9141,Nagpur,10/20/2023,18:30,High,13.6
9142,Nagpur,24/01/2024,16:00,Low,32.3
9143,Nagpur,2023.05.03,17:45,High,4.7
9144,Nagpur,2024-04-07,22:00,High,19.6
9145,Nagpur,26-03-2024,14:15,Low,32.9
9146,Nagpur,2023-02-14,08:30,Moderate,27.4
9147,Nagpur,2023.06.10,15:45,Low,34.4
9148,Nagpur,20/01/2024,07:30,Moderate,25.9
9149,Nagpur,22/01/2023,10:30,Moderate,36.9
9150,Nagpur,16-08-2023,17:30,Moderate,27.7
9151,Nagpur,22/07/2024,19:00,Moderate,33.3
9152,Nagpur,2023-12-07,07:45,Low,114.2
9153,Nagpur,2023-06-24,08:30,Moderate,22.0
9154,Nagpur,05/20/2023,13:30,High,27.5
9155,Nagpur,10/12/2023,07:00,Moderate,23.7
9156,Nagpur,2024-01-06,08:45,High,7.3
9157,Nagpur,02/02/2023,14:15,High,17.7
9158,Nagpur,31-05-2024,18:15,Severe,3.0
9159,Nagpur,2024-02-14,17:00,Moderate,29.9
9160,Nagpur,10/03/2023,13:45,Moderate,29.0
9161,Nagpur,25-10-2023,07:15,Low,35.8
9162,Nagpur,24/08/2023,22:45,Moderate,25.6
9163,Nagpur,2024-07-08,17:45,Low,35.7
9164,Nagpur,28/05/2024,16:30,Moderate,25.5
9165,Nagpur,08/06/2024,19:00,High,106.4
9166,Nagpur,12/29/2023,17:15,Low,43.6
9167,Nagpur,01/07/2023,16:15,Low,36.6
9168,Nagpur,18-10-2023,13:30,Low,45.7
9169,Nagpur,26-11-2023,08:30,Moderate,28.5
9170,Nagpur,11/11/2023,17:45,Moderate,24.2
9171,Nagpur,2024-01-04,17:00,Low,38.3
9172,Nagpur,23/02/2024,20:15,Moderate,27.3
9173,Nagpur,05-07-2023,17:15,Moderate,18.4
9174,Nagpur,26-03-2024,08:15,Severe,3.0
9175,Nagpur,08/10/2024,08:00,Low,49.5
9176,Nagpur,10/16/2023,10:45,Low,31.7
9177,Nagpur,09/06/2024,18:45,High,9.5
9178,Nagpur,15-08-2023,18:45,Low,38.4
9179,Nagpur,10/13/2024,14:30,Low,36.1
9180,Nagpur,20-09-2024,09:45,Severe,3.8
9181,Nagpur,10/13/2024,09:30,Moderate,22.2
9182,Nagpur,2024-01-17,19:00,Severe,9.2
9183,Nagpur,2023-10-03,17:15,Low,41.3
9184,Nagpur,19/11/2024,10:15,High,10.5
9185,Nagpur,10-11-2024,09:45,High,11.9
9186,Nagpur,2023.02.03,06:30,,27.7
9187,Nagpur,2023-07-20,12:30,Low,37.7
9188,Nagpur,06/01/2023,08:00,High,17.7
9189,Nagpur,21/12/2023,14:30,Low,31.9
9190,Nagpur,04-04-2023,12:30,High,18.1
9191,Nagpur,10/10/2023,19:30,Severe,8.9
9192,Nagpur,06/14/2024,11:30,Moderate,18.1
9193,Nagpur,01/19/2023,12:30,Moderate,28.7
9194,Nagpur,21/04/2023,09:00,High,15.0
9195,Nagpur,2023-12-29,11:15,Low,37.6
9196,Nagpur,2024-10-29,17:00,Low,39.5
9197,Nagpur,09/17/2023,09:15,Moderate,22.2
