OrderItemID,OrderID,FoodItemID,Quantity,UnitPrice,TotalPrice
24638,112033,8063,1,224,224.0
24639,112034,734,1,252,252.0
24640,112035,6995,2,83,166.0
24641,112035,6995,1,83,83.0
24642,112035,6993,2,178,356.0
24643,112035,6993,1,178,178.0
24644,112036,1769,3,272,816.0
24645,112036,1773,2,115,230.0
24646,112037,1201,1,172,172.0
24647,112037,1203,3,114,342.0
24648,112038,8379,2,154,308.0
24649,112038,8375,1,178,178.0
24650,112039,7840,1,314,314.0
24651,112039,7835,1,287,287.0
24652,112040,2515,1,242,242.0
24653,112041,3991,2,121,242.0
24654,112042,6533,1,298,298.0
24655,112043,6916,2,177,354.0
24656,112043,6914,1,136,136.0
24657,112044,8079,4,384,1536.0
24658,112045,815,1,221,221.0
24659,112045,810,1,104,104.0
24660,112046,4817,1,92,92.0
24661,112046,4817,1,92,92.0
24662,112046,4817,1,92,92.0
24663,112047,1114,3,177,531.0
24664,112047,1109,1,241,241.0
24665,112048,7720,1,241,241.0
24666,112048,7721,2,194,388.0
24667,112048,7714,3,261,783.0
24668,112049,98,2,206,412.0
24669,112050,7284,1,156,156.0
24670,112050,7281,1,159,159.0
24671,112050,7280,3,267,801.0
24672,112050,7284,2,156,312.0
24673,112051,2173,2,237,474.0
24674,112052,8708,3,173,519.0
24675,112052,8709,1,153,153.0
24676,112052,8704,1,276,276.0
24677,112052,8703,1,158,158.0
24678,112053,267,1,106,106.0
24679,112054,6063,1,103,103.0
24680,112055,3896,2,118,236.0
24681,112055,3897,1,146,146.0
24682,112056,2940,3,225,675.0
24683,112056,2935,2,168,336.0
24684,112056,2941,1,253,253.0
24685,112057,6247,1,131,131.0
24686,112057,6245,3,219,657.0
24687,112058,5816,1,47,47.0
24688,112058,5811,2,40,80.0
24689,112058,5813,2,116,232.0
24690,112058,5815,1,171,171.0
24691,112059,4517,2,144,288.0
24692,112059,4521,2,124,248.0
24693,112060,7633,1,86,86.0
24694,112061,1008,1,68,68.0
24695,112062,4515,1,207,207.0
24696,112062,4508,1,167,167.0
24697,112063,1434,1,180,180.0
24698,112063,1433,1,60,60.0
24699,112063,1433,1,60,60.0
24700,112064,3850,1,294,294.0
24701,112064,3849,1,244,244.0
24702,112065,143,1,77,77.0
24703,112066,5114,2,79,158.0
24704,112066,5115,3,149,447.0
24705,112066,5116,2,87,174.0
24706,112067,1384,4,174,696.0
24707,112067,1385,4,229,916.0
24708,112068,8051,3,210,630.0
24709,112068,8047,-2,266,532.0
24710,112068,8047,1,266,266.0
24711,112068,8045,3,297,891.0
24712,112069,6186,1,168,168.0
24713,112069,6188,2,122,244.0
24714,112069,6193,1,304,304.0
24715,112069,6188,2,122,244.0
24716,112070,8361,1,101,101.0
24717,112070,8363,1,99,99.0
24718,112070,8364,2,214,428.0
24719,112070,8363,2,99,198.0
24720,112071,7003,1,305,305.0
24721,112072,7435,1,187,187.0
24722,112072,7431,2,85,170.0
24723,112073,484,1,230,230.0
24724,112073,478,1,190,190.0
24725,112074,2774,1,182,182.0
24726,112074,2774,1,182,182.0
24727,112075,3598,1,103,103.0
24728,112075,3598,1,103,103.0
24729,112076,8326,1,307,307.0
24730,112077,6781,1,286,286.0
24731,112078,6114,1,185,185.0
24732,112078,6109,1,242,242.0
24733,112078,6113,1,313,313.0
24734,112079,5464,2,174,348.0
24735,112079,5459,4,250,1000.0
24736,112079,5460,4,40,160.0
24737,112079,5460,1,40,40.0
24738,112080,945,2,91,182.0
24739,112080,945,1,91,91.0
24740,112080,943,1,335,335.0
24741,112081,8235,1,206,206.0
24742,112081,8238,1,196,196.0
24743,112082,4612,1,76,76.0
24744,112082,4610,1,105,105.0
24745,112083,2787,3,40,120.0
24746,112083,2784,1,219,219.0
24747,112084,4030,1,186,186.0
24748,112084,4031,2,212,424.0
24749,112085,1131,1,208,208.0
24750,112085,1129,2,146,292.0
24751,112085,1133,3,144,432.0
24752,112085,1131,1,208,208.0
24753,112086,2312,1,214,214.0
24754,112086,2314,1,178,
24755,112086,2307,3,346,1038.0
24756,112087,981,4,40,160.0
24757,112088,2586,2,138,276.0
24758,112089,2625,4,204,816.0
24759,112089,2630,2,103,206.0
24760,112090,7387,1,144,144.0
24761,112090,7388,3,114,342.0
24762,112090,7389,1,129,129.0
24763,112091,5350,2,119,238.0
24764,112091,5347,1,90,90.0
24765,112091,5351,1,199,199.0
24766,112092,647,4,226,904.0
24767,112092,650,1,209,209.0
24768,112092,652,1,40,40.0
24769,112093,3943,3,46,138.0
24770,112093,3943,1,46,46.0
24771,112094,5350,1,119,119.0
24772,112095,2799,3,166,498.0
24773,112096,8014,1,149,149.0
24774,112097,4872,1,40,40.0
24775,112097,4873,1,325,325.0
24776,112098,4854,1,252,252.0
24777,112099,7420,1,156,156.0
24778,112099,7415,2,183,366.0
24779,112100,7934,2,273,546.0
24780,112100,7931,4,206,824.0
24781,112100,7929,1,272,272.0
24782,112101,5043,2,187,374.0
24783,112102,148,1,83,83.0
24784,112103,4862,1,373,373.0
24785,112104,8718,1,105,105.0
24786,112105,5617,1,311,311.0
24787,112106,138,1,154,154.0
24788,112106,133,1,90,90.0
24789,112107,7393,1,214,214.0
24790,112107,7392,1,149,149.0
24791,112107,7393,3,214,642.0
24792,112107,7394,1,61,61.0
24793,112108,6195,1,457,457.0
24794,112109,5375,2,125,250.0
24795,112110,1566,1,168,168.0
24796,112110,1566,1,168,168.0
24797,112110,1565,1,231,231.0
24798,112110,1567,1,40,40.0
24799,112111,7428,3,109,327.0
24800,112111,7427,2,294,588.0
24801,112112,6435,3,54,162.0
24802,112112,6429,1,204,204.0
24803,112113,8935,2,182,364.0
24804,112114,5022,1,157,157.0
24805,112114,5018,1,311,311.0
24806,112115,493,2,128,256.0
24807,112116,6552,2,172,344.0
24808,112116,6554,1,101,101.0
24809,112116,6557,2,294,588.0
24810,112116,6552,4,172,688.0
24811,112117,8215,1,74,74.0
24812,112118,3723,3,270,810.0
24813,112118,3726,1,103,103.0
24814,112119,1898,1,185,185.0
24815,112119,1897,3,231,693.0
24816,112120,1629,1,97,97.0
24817,112121,1809,1,152,152.0
24818,112121,1804,3,195,585.0
24819,112121,1807,2,330,660.0
24820,112122,8145,1,278,278.0
24821,112123,4653,1,46,46.0
24822,112123,4652,4,196,784.0
24823,112123,4655,3,155,465.0
24824,112124,1401,4,60,240.0
24825,112125,3159,2,215,430.0
24826,112126,8358,2,234,468.0
24827,112126,8358,1,234,234.0
24828,112126,8355,2,192,384.0
24829,112127,4545,3,291,873.0
24830,112128,4641,3,141,423.0
24831,112129,4413,4,72,288.0
24832,112130,6524,1,146,146.0
24833,112131,5598,2,95,190.0
24834,112132,507,2,99,198.0
24835,112132,504,2,127,254.0
24836,112133,8250,4,265,1060.0
24837,112134,1481,2,137,274.0
24838,112134,1478,1,181,181.0
24839,112135,247,3,339,1017.0
24840,112136,4735,2,155,310.0
24841,112137,6724,1,155,155.0
24842,112137,6722,1,149,149.0
24843,112137,6728,3,40,120.0
24844,112138,8758,1,227,227.0
24845,112138,8762,4,153,612.0
24846,112138,8760,3,298,894.0
24847,112139,4922,2,217,434.0
24848,112140,5723,4,186,744.0
24849,112140,5724,1,66,66.0
24850,112140,5723,2,186,372.0
24851,112140,5730,1,182,182.0
24852,112141,8160,1,184,184.0
24853,112141,8162,1,264,264.0
24854,112141,8161,1,273,273.0
24855,112141,8157,2,209,418.0
24856,112142,1745,1,194,194.0
24857,112142,1746,2,40,80.0
24858,112143,256,2,301,602.0
24859,112143,253,1,384,384.0
24860,112143,259,2,71,142.0
24861,112144,3303,1,151,151.0
24862,112144,3306,1,123,123.0
24863,112145,5998,2,147,294.0
24864,112145,6000,1,233,233.0
24865,112146,3695,3,290,870.0
24866,112146,3691,1,123,123.0
24867,112147,5597,2,264,528.0
24868,112147,5599,2,209,418.0
24869,112148,6820,1,153,153.0
24870,112148,6819,1,242,242.0
24871,112148,6815,1,155,155.0
24872,112149,5798,1,154,154.0
24873,112149,5800,2,263,526.0
24874,112149,5801,-1,113,113.0
24875,112149,5796,1,500,500.0
24876,112150,8399,1,248,248.0
24877,112150,8399,1,248,248.0
24878,112151,7640,2,246,492.0
24879,112151,7645,3,276,828.0
24880,112151,7639,1,279,279.0
24881,112152,7958,3,203,609.0
24882,112152,7959,1,205,205.0
24883,112152,7955,3,264,792.0
24884,112152,7953,3,165,495.0
24885,112153,1357,2,289,578.0
24886,112153,1360,1,133,133.0
24887,112154,6152,1,41,41.0
24888,112154,6153,3,328,984.0
24889,112154,6151,1,318,318.0
24890,112155,5580,3,276,828.0
24891,112156,8812,1,313,313.0
24892,112157,7776,1,200,200.0
24893,112158,887,1,215,215.0
24894,112158,888,1,215,215.0
24895,112159,5433,3,141,423.0
24896,112159,5428,1,142,142.0
24897,112160,3990,3,100,300.0
24898,112160,3992,1,55,55.0
24899,112160,3993,1,82,82.0
24900,112161,2630,1,103,103.0
24901,112161,2628,2,132,264.0
24902,112161,2629,1,150,150.0
24903,112162,2439,1,207,207.0
24904,112162,2437,1,319,319.0
24905,112162,2432,1,156,156.0
24906,112162,2438,1,194,194.0
24907,112163,1381,2,134,268.0
24908,112163,1381,2,134,268.0
24909,112163,1378,1,355,355.0
24910,112164,2275,1,62,62.0
24911,112165,8308,3,169,507.0
24912,112165,8308,1,169,169.0
24913,112165,8309,1,182,182.0
24914,112166,487,1,105,105.0
24915,112166,488,2,213,426.0
24916,112166,486,1,207,207.0
24917,112167,8874,2,269,538.0
24918,112167,8873,1,190,190.0
24919,112167,8873,3,190,570.0
24920,112168,6596,1,310,310.0
24921,112168,6596,1,310,310.0
24922,112168,6594,2,225,450.0
24923,112168,6593,-3,220,660.0
24924,112169,8116,2,94,188.0
24925,112170,8947,2,166,332.0
24926,112170,8949,1,138,138.0
24927,112171,6179,1,225,225.0
24928,112171,6184,1,81,81.0
24929,112172,7965,3,138,414.0
24930,112172,7965,1,138,138.0
24931,112173,2854,4,170,680.0
24932,112174,7519,2,143,286.0
24933,112174,7519,2,143,286.0
24934,112174,7518,4,40,160.0
24935,112175,6917,3,148,444.0
24936,112176,8455,2,171,342.0
24937,112176,8455,2,171,342.0
24938,112176,8450,1,191,191.0
24939,112176,8458,2,189,378.0
24940,112177,7680,1,252,252.0
24941,112178,5818,2,169,338.0
24942,112178,5820,2,51,102.0
24943,112179,6811,4,204,816.0
24944,112179,6811,2,204,408.0
24945,112180,4190,1,61,61.0
24946,112180,4186,1,163,163.0
24947,112180,4191,1,208,208.0
24948,112180,4192,1,321,321.0
24949,112181,3904,4,139,556.0
24950,112181,3904,3,139,417.0
24951,112181,3908,2,143,286.0
24952,112182,937,1,178,178.0
24953,112182,938,1,118,118.0
24954,112182,933,2,111,222.0
24955,112183,8969,1,198,198.0
24956,112184,331,1,307,307.0
24957,112184,328,1,231,231.0
24958,112185,2690,2,40,80.0
24959,112186,1385,2,229,458.0
24960,112186,1384,1,174,174.0
24961,112186,1389,1,85,85.0
24962,112186,1389,2,85,170.0
24963,112187,8989,1,241,241.0
24964,112187,8986,1,269,269.0
24965,112188,1561,1,135,135.0
24966,112189,3371,2,159,318.0
24967,112189,3366,1,213,213.0
24968,112190,4292,1,165,165.0
24969,112190,4288,1,241,241.0
24970,112191,7259,1,210,210.0
24971,112192,7564,3,40,120.0
24972,112192,7560,1,225,225.0
24973,112193,3653,1,46,46.0
24974,112193,3654,1,256,256.0
24975,112194,7637,3,205,615.0
24976,112194,7632,1,53,53.0
24977,112195,1285,2,251,502.0
24978,112196,4699,3,192,576.0
24979,112196,4697,2,49,98.0
24980,112196,4697,1,49,49.0
24981,112196,4699,2,192,384.0
24982,112197,5490,3,178,534.0
24983,112197,5487,1,121,121.0
24984,112198,6149,1,130,130.0
24985,112198,6143,3,55,165.0
24986,112198,6144,1,169,169.0
24987,112199,1130,2,149,298.0
24988,112200,5444,1,189,189.0
24989,112200,5448,1,59,59.0
24990,112200,5447,2,45,90.0
24991,112200,5442,2,179,358.0
24992,112201,4796,2,316,632.0
24993,112201,4793,1,94,94.0
24994,112202,2299,1,220,220.0
24995,112202,2299,1,220,220.0
24996,112202,2295,2,150,300.0
24997,112203,1644,-1,236,236.0
24998,112203,1646,1,258,258.0
24999,112204,6847,1,96,96.0
25000,112205,3371,1,159,159.0
25001,112205,3369,2,151,302.0
25002,112205,3366,1,213,213.0
25003,112206,6418,3,40,120.0
25004,112206,6419,1,189,189.0
25005,112206,6413,1,307,307.0
25006,112207,5888,2,290,580.0
25007,112208,5242,1,86,86.0
25008,112209,324,2,370,740.0
25009,112209,329,3,40,120.0
25010,112209,327,1,73,73.0
25011,112210,8244,1,155,155.0
25012,112210,8246,1,251,251.0
25013,112211,1702,1,220,220.0
25014,112211,1704,1,135,135.0
25015,112212,6969,4,229,916.0
25016,112212,6968,1,136,136.0
25017,112213,2211,3,173,519.0
25018,112213,2207,1,53,53.0
25019,112213,2211,1,173,173.0
25020,112214,4029,1,85,85.0
25021,112214,4028,4,123,492.0
25022,112214,4030,1,186,186.0
25023,112214,4034,1,165,165.0
25024,112215,440,1,266,266.0
25025,112215,434,1,40,40.0
25026,112216,4532,1,269,269.0
25027,112216,4530,2,161,322.0
25028,112216,4533,2,225,450.0
25029,112216,4531,2,40,80.0
25030,112217,4920,1,238,238.0
25031,112218,762,4,156,624.0
25032,112219,3500,4,79,316.0
25033,112219,3503,1,175,175.0
25034,112220,5271,2,176,352.0
25035,112221,1064,1,173,173.0
25036,112221,1061,2,180,360.0
25037,112222,2651,2,111,222.0
25038,112223,6497,2,132,264.0
25039,112224,6457,1,380,380.0
25040,112225,2098,3,154,462.0
25041,112225,2095,2,184,368.0
25042,112226,7500,1,40,40.0
25043,112227,2198,2,147,294.0
25044,112228,2811,1,168,168.0
25045,112229,5218,2,276,552.0
25046,112230,2215,4,176,704.0
25047,112230,2215,1,176,176.0
25048,112231,886,2,175,350.0
25049,112232,6866,2,177,354.0
25050,112232,6865,1,381,381.0
25051,112233,8966,2,195,
25052,112234,6837,2,136,272.0
25053,112235,4342,1,76,76.0
25054,112235,4344,2,133,266.0
25055,112236,6566,2,326,652.0
25056,112236,6566,1,326,326.0
25057,112237,1289,3,83,249.0
25058,112237,1295,1,171,171.0
25059,112237,1289,1,83,83.0
25060,112238,6674,3,224,672.0
25061,112238,6679,1,59,59.0
25062,112239,400,2,196,392.0
25063,112239,406,2,43,86.0
25064,112239,405,2,194,388.0
25065,112239,406,1,43,43.0
25066,112240,1938,2,293,586.0
25067,112240,1943,1,276,276.0
25068,112241,1481,4,137,548.0
25069,112242,4115,1,300,300.0
25070,112243,920,1,184,184.0
25071,112243,921,1,241,241.0
25072,112244,7665,1,309,309.0
25073,112244,7664,1,155,155.0
25074,112245,4438,3,180,540.0
25075,112246,5981,1,201,201.0
25076,112246,5979,2,221,442.0
25077,112246,5979,3,221,663.0
25078,112246,5980,1,189,189.0
25079,112247,891,1,70,70.0
25080,112247,889,2,158,316.0
25081,112248,2153,1,263,
25082,112248,2157,2,193,386.0
25083,112249,6248,1,295,295.0
25084,112249,6247,4,131,524.0
25085,112250,6986,1,124,124.0
25086,112250,6988,3,243,729.0
25087,112251,1499,2,327,654.0
25088,112252,8153,1,135,135.0
25089,112253,8619,1,329,329.0
25090,112254,4208,2,207,414.0
25091,112255,3548,1,289,289.0
25092,112255,3543,2,242,484.0
25093,112256,4769,1,162,162.0
25094,112257,7757,1,139,139.0
25095,112257,7757,1,139,139.0
25096,112257,7757,3,139,417.0
25097,112257,7757,1,139,139.0
25098,112258,2073,2,194,388.0
25099,112259,3560,2,200,400.0
25100,112259,3561,1,345,345.0
25101,112259,3563,1,186,186.0
25102,112260,6138,3,87,261.0
25103,112261,2541,1,247,247.0
25104,112261,2537,2,175,350.0
25105,112261,2538,2,176,352.0
25106,112262,2405,1,226,226.0
25107,112262,2405,2,226,452.0
25108,112262,2406,2,40,80.0
25109,112262,2403,1,111,111.0
25110,112263,4425,1,194,194.0
25111,112263,4428,2,244,488.0
25112,112263,4431,1,179,179.0
25113,112264,4704,1,169,169.0
25114,112265,7410,3,159,477.0
25115,112266,2400,2,183,366.0
25116,112267,6800,1,96,96.0
25117,112267,6800,2,96,192.0
25118,112268,1362,3,219,657.0
25119,112268,1361,2,169,338.0
25120,112269,6943,1,40,40.0
25121,112269,6944,3,126,378.0
25122,112269,6945,1,244,244.0
25123,112269,6942,1,125,125.0
25124,112270,7821,3,150,450.0
25125,112271,4470,1,249,249.0
25126,112271,4475,1,411,411.0
25127,112273,2651,1,111,111.0
25128,112274,3360,1,183,183.0
25129,112275,1918,1,291,291.0
25130,112275,1916,1,137,137.0
25131,112276,5247,2,339,678.0
25132,112276,5252,1,199,199.0
25133,112277,3945,3,259,777.0
25134,112278,7405,1,58,58.0
25135,112278,7402,2,303,606.0
25136,112278,7407,4,331,1324.0
25137,112278,7403,1,164,164.0
25138,112279,6454,2,95,190.0
25139,112279,6457,1,380,380.0
25140,112279,6460,3,80,240.0
25141,112280,6760,1,121,121.0
25142,112280,6754,2,167,334.0
25143,112281,219,2,116,232.0
25144,112281,218,2,146,292.0
25145,112282,292,4,206,824.0
25146,112282,296,-1,198,198.0
25147,112283,4926,2,217,434.0
25148,112283,4924,2,218,436.0
25149,112283,4925,4,270,1080.0
25150,112284,7740,2,89,178.0
25151,112285,1723,1,252,252.0
25152,112285,1726,4,282,1128.0
25153,112285,1722,3,162,486.0
25154,112285,1721,1,50,50.0
25155,112286,1763,3,50,150.0
25156,112286,1760,1,373,373.0
25157,112287,356,1,207,207.0
25158,112288,3238,1,145,145.0
25159,112289,1706,2,177,354.0
25160,112289,1709,1,199,199.0
25161,112290,5689,2,329,658.0
25162,112290,5687,1,270,270.0
25163,112291,4218,1,40,40.0
25164,112292,7870,2,167,334.0
25165,112292,7872,1,40,40.0
25166,112293,8993,1,158,158.0
25167,112293,8995,3,139,417.0
25168,112293,8996,4,256,1024.0
25169,112293,8997,1,234,234.0
25170,112294,2268,1,306,306.0
25171,112294,2267,4,40,160.0
25172,112294,2267,1,40,40.0
25173,112294,2266,1,211,211.0
25174,112295,5794,1,241,241.0
25175,112296,1386,3,156,468.0
25176,112297,3038,1,160,160.0
25177,112297,3037,2,155,310.0
25178,112298,3914,3,238,714.0
25179,112298,3910,1,206,206.0
25180,112298,3910,3,206,618.0
25181,112299,6197,1,231,231.0
25182,112299,6195,2,457,914.0
25183,112299,6195,1,457,457.0
25184,112300,5258,2,291,582.0
25185,112301,4184,1,40,40.0
25186,112302,5006,2,168,336.0
25187,112302,5005,2,278,556.0
25188,112302,5001,4,180,720.0
25189,112303,7975,2,409,818.0
25190,112304,5810,3,40,120.0
25191,112304,5814,1,268,268.0
25192,112305,6623,3,244,732.0
25193,112306,2298,1,350,350.0
25194,112307,2666,1,218,218.0
25195,112307,2662,2,195,390.0
25196,112308,6390,1,40,40.0
25197,112308,6394,2,135,270.0
25198,112309,584,4,143,572.0
25199,112309,583,1,163,163.0
25200,112310,8585,2,298,596.0
25201,112310,8588,1,291,291.0
25202,112310,8586,1,271,271.0
25203,112311,3606,2,113,226.0
25204,112311,3605,2,313,626.0
25205,112312,5950,1,174,174.0
25206,112313,2703,1,161,161.0
25207,112314,3758,2,116,232.0
25208,112314,3754,1,222,222.0
25209,112315,8583,1,246,246.0
25210,112316,1037,2,54,108.0
25211,112317,3465,2,231,462.0
25212,112317,3470,3,336,1008.0
25213,112317,3464,1,294,294.0
25214,112318,2962,1,119,119.0
25215,112318,2959,2,197,394.0
25216,112319,7862,1,157,157.0
25217,112319,7857,1,179,179.0
25218,112319,7859,1,292,292.0
25219,112319,7857,1,179,179.0
25220,112320,2286,1,40,40.0
25221,112320,2279,1,175,175.0
25222,112321,1861,3,221,663.0
25223,112321,1861,1,221,221.0
25224,112321,1865,1,135,135.0
25225,112322,6150,1,286,286.0
25226,112323,5999,4,277,1108.0
25227,112323,6001,1,217,217.0
25228,112324,5707,2,234,468.0
25229,112325,6101,1,228,228.0
25230,112325,6097,3,165,495.0
25231,112325,6098,1,172,172.0
25232,112326,4433,1,160,160.0
25233,112326,4432,1,340,340.0
25234,112326,4433,3,160,480.0
25235,112327,2053,3,226,678.0
25236,112328,2754,1,335,335.0
25237,112329,8698,2,185,370.0
25238,112329,8697,1,269,269.0
25239,112329,8698,2,185,370.0
25240,112330,8720,1,156,156.0
25241,112330,8716,2,252,504.0
25242,112330,8712,3,121,363.0
25243,112330,8712,1,121,121.0
25244,112331,2770,1,119,119.0
25245,112332,1185,3,306,918.0
25246,112332,1182,1,151,151.0
25247,112332,1185,1,306,306.0
25248,112333,1154,2,51,102.0
25249,112334,2571,1,340,340.0
25250,112334,2568,4,233,932.0
25251,112334,2568,2,233,466.0
25252,112335,2222,1,317,317.0
25253,112335,2221,1,77,
25254,112335,2223,1,178,178.0
25255,112336,2147,3,339,1017.0
25256,112336,2150,2,260,520.0
25257,112337,8038,1,179,179.0
25258,112338,1504,2,127,254.0
25259,112339,3976,3,179,537.0
25260,112339,3976,1,179,179.0
25261,112340,1607,1,312,312.0
25262,112340,1605,2,315,630.0
25263,112340,1607,1,312,312.0
25264,112341,39,1,301,301.0
25265,112342,2019,1,136,136.0
25266,112343,6975,1,86,86.0
25267,112343,6981,3,213,639.0
25268,112343,6977,2,296,592.0
25269,112343,6975,1,86,86.0
25270,112344,6418,1,40,40.0
25271,112345,5345,1,142,142.0
25272,112345,5350,3,119,357.0
25273,112346,2503,1,260,260.0
25274,112347,7950,4,47,188.0
25275,112347,7947,2,269,538.0
25276,112347,7951,1,92,92.0
25277,112348,6386,3,381,1143.0
25278,112348,6389,3,200,600.0
25279,112348,6387,3,268,804.0
25280,112348,6385,3,295,885.0
25281,112349,3861,2,257,514.0
25282,112350,2946,3,423,1269.0
25283,112350,2943,1,260,260.0
25284,112351,24,1,40,40.0
25285,112351,30,2,388,776.0
25286,112352,5872,1,202,202.0
25287,112352,5866,3,119,357.0
25288,112353,8618,1,324,324.0
25289,112353,8620,1,226,226.0
25290,112353,8619,2,329,658.0
25291,112353,8618,1,324,324.0
25292,112354,2857,1,208,208.0
25293,112355,6128,1,136,136.0
25294,112355,6127,1,300,300.0
25295,112355,6122,1,222,222.0
25296,112356,5894,1,293,293.0
25297,112356,5891,1,40,40.0
25298,112357,336,4,75,300.0
25299,112358,1450,1,176,176.0
25300,112358,1450,4,176,704.0
25301,112358,1451,2,404,808.0
25302,112359,4827,1,215,215.0
25303,112359,4827,1,215,215.0
25304,112360,4272,3,277,831.0
25305,112360,4265,1,300,300.0
25306,112361,4961,2,277,554.0
25307,112361,4960,1,40,40.0
25308,112361,4963,1,154,154.0
25309,112362,4767,1,185,185.0
25310,112363,1040,1,255,255.0
25311,112364,8795,1,167,167.0
25312,112364,8799,2,163,326.0
25313,112365,2108,1,345,345.0
25314,112365,2110,-1,307,307.0
25315,112365,2111,1,234,234.0
25316,112366,7101,1,384,384.0
25317,112366,7100,2,133,266.0
25318,112367,2416,1,146,146.0
25319,112368,6859,1,151,151.0
25320,112369,160,2,331,662.0
25321,112370,7632,4,53,212.0
25322,112371,4438,4,180,720.0
25323,112371,4437,2,276,552.0
25324,112372,3582,1,232,232.0
25325,112372,3579,1,180,180.0
25326,112372,3577,1,236,236.0
25327,112373,274,3,102,306.0
25328,112373,274,1,102,102.0
25329,112374,1274,2,73,146.0
25330,112374,1277,4,308,1232.0
25331,112375,3508,2,85,170.0
25332,112375,3509,1,78,78.0
25333,112375,3508,3,85,255.0
25334,112375,3510,3,158,474.0
25335,112376,7276,3,307,921.0
25336,112376,7273,3,192,576.0
25337,112377,5731,4,262,1048.0
25338,112377,5738,3,231,693.0
25339,112377,5737,3,182,546.0
25340,112377,5732,2,135,270.0
25341,112378,7104,1,146,146.0
25342,112378,7105,1,239,239.0
25343,112378,7105,2,239,478.0
25344,112378,7103,1,76,76.0
25345,112379,450,3,175,525.0
25346,112379,450,2,175,350.0
25347,112380,8897,1,234,234.0
25348,112381,3012,2,165,330.0
25349,112381,3006,1,291,291.0
25350,112381,3013,1,50,50.0
25351,112382,8859,1,239,239.0
25352,112382,8857,1,179,179.0
25353,112383,8515,-2,200,400.0
25354,112383,8516,1,98,98.0
25355,112383,8518,1,146,146.0
25356,112384,3494,3,348,1044.0
25357,112384,3491,3,135,405.0
25358,112384,3489,2,298,596.0
25359,112385,3364,2,234,468.0
25360,112385,3364,3,234,702.0
25361,112386,6377,1,106,106.0
25362,112387,1676,1,272,272.0
25363,112387,1676,2,272,544.0
25364,112387,1674,1,212,212.0
25365,112387,1671,2,128,256.0
25366,112388,1708,1,187,187.0
25367,112388,1711,4,72,288.0
25368,112389,4100,2,208,416.0
25369,112389,4097,3,306,918.0
25370,112390,7219,1,358,358.0
25371,112390,7217,1,40,40.0
25372,112391,2852,2,301,602.0
25373,112392,5191,2,317,634.0
25374,112392,5190,3,123,369.0
25375,112393,3113,2,167,334.0
25376,112393,3110,1,40,40.0
25377,112393,3111,3,167,501.0
25378,112394,5028,2,154,308.0
25379,112394,5024,4,40,160.0
25380,112395,8842,2,199,398.0
25381,112395,8843,2,198,396.0
25382,112396,6684,1,50,50.0
25383,112396,6683,1,274,274.0
25384,112396,6684,1,50,50.0
25385,112397,3444,2,271,542.0
25386,112397,3447,-1,220,220.0
25387,112397,3441,2,213,426.0
25388,112398,3136,1,252,252.0
25389,112398,3141,3,230,690.0
25390,112399,7507,2,380,760.0
25391,112399,7509,1,40,40.0
25392,112400,4805,1,220,220.0
25393,112400,4806,3,278,834.0
25394,112401,3286,1,342,342.0
25395,112402,8688,1,169,169.0
25396,112403,2271,-2,94,188.0
25397,112404,2659,1,201,201.0
25398,112405,950,2,166,
25399,112405,953,1,387,387.0
25400,112406,6954,1,65,65.0
25401,112406,6947,1,40,40.0
25402,112406,6949,4,40,160.0
25403,112407,7431,2,85,
25404,112408,2596,1,114,114.0
25405,112409,2714,2,273,546.0
25406,112409,2719,2,231,462.0
25407,112409,2719,1,231,231.0
25408,112410,770,1,131,131.0
25409,112411,649,2,165,330.0
25410,112411,652,2,40,80.0
25411,112411,652,1,40,40.0
25412,112412,2172,3,214,642.0
25413,112412,2172,1,214,214.0
25414,112412,2168,1,70,70.0
25415,112412,2167,3,305,915.0
25416,112413,1004,2,221,442.0
25417,112413,1001,1,71,71.0
25418,112414,1215,1,103,103.0
25419,112414,1214,1,329,329.0
25420,112415,2397,2,112,224.0
25421,112415,2397,1,112,112.0
25422,112416,6269,1,235,235.0
25423,112416,6270,1,89,89.0
25424,112417,1772,1,182,182.0
25425,112417,1769,3,272,816.0
25426,112418,3758,3,116,348.0
25427,112419,3082,2,124,248.0
25428,112419,3079,2,197,394.0
25429,112420,1088,3,40,120.0
25430,112420,1085,3,132,396.0
25431,112420,1091,2,46,92.0
25432,112420,1083,1,328,328.0
25433,112421,3448,2,59,118.0
25434,112421,3449,3,85,255.0
25435,112422,3964,2,184,368.0
25436,112423,3623,1,65,65.0
25437,112423,3624,2,99,198.0
25438,112423,3622,3,201,603.0
25439,112424,7867,4,81,324.0
25440,112424,7872,1,40,40.0
25441,112425,6819,1,242,242.0
25442,112425,6815,1,155,155.0
25443,112426,7705,1,121,121.0
25444,112426,7700,1,216,216.0
25445,112426,7697,4,222,888.0
25446,112426,7699,2,208,416.0
25447,112427,4707,1,320,320.0
25448,112427,4705,-1,98,98.0
25449,112427,4702,2,183,366.0
25450,112428,648,1,286,286.0
25451,112428,649,4,165,660.0
25452,112429,2045,3,126,378.0
25453,112429,2050,2,203,406.0
25454,112430,991,4,125,500.0
25455,112430,989,1,40,40.0
25456,112431,5346,1,137,137.0
25457,112432,4571,1,76,76.0
25458,112433,5012,1,158,158.0
25459,112433,5014,2,323,646.0
25460,112434,8236,1,179,179.0
25461,112434,8234,1,198,198.0
25462,112434,8234,1,198,198.0
