WeatherID,City,Date,Temperature,Rainfall,Humidity,WeatherCondition
9669,Indore,2023-04-05,32.5,0.0,51,Humid
9670,Indore,07/08/2024,26.3,0.0,43,Rainy
9671,Indore,05/08/2023,37.0,24.8,50,Clear
9672,Indore,01-11-2023,29.5,0.0,71,Clear
9673,Indore,2024-08-31,32.0,33.4,65,Humid
9674,Indore,2023-01-24,19.5,3.6,42,Cloudy
9675,Indore,14-06-2023,34.4,469.2,48,Foggy
9676,Indore,11-06-2024,32.6,341.9,82,Humid
9677,Indore,2023.04.24,31.8,0.0,38,Cloudy
9678,Indore,07/24/2024,27.3,771.3,67,Clear
9679,Indore,30-07-2023,55.9,212.5,22,Clear
9680,Indore,09/06/2024,27.8,0.0,53,Foggy
9681,Indore,19/11/2023,25.1,0.0,66,Rainy
9682,Indore,24/11/2023,31.2,2.5,64,Clear
9683,Indore,09/10/2023,22.9,88.1,44,Clear
9684,Indore,02/02/2024,17.3,13.5,40,Clear
9685,Indore,2023.06.03,31.9,92.1,46,Clear
9686,Indore,05/12/2023,14.1,19.4,49,Humid
9687,Indore,08/29/2023,26.5,0.0,59,Cloudy
9688,Indore,25/09/2023,20.6,203.5,49,Foggy
9689,Indore,2023.02.17,13.6,5.3,43,Stormy
9690,Indore,2023.11.24,27.9,29.2,56,Foggy
9691,Indore,2024-12-19,15.6,5.4,82,Humid
9692,Indore,02-01-2024,21.7,5.9,82,Rainy
9693,Indore,05/27/2023,31.7,6.7,46,Clear
9694,Indore,14/11/2023,28.9,30.4,-42,Rainy
9695,Indore,03/07/2023,33.0,4.4,36,Humid
9696,Indore,2023-05-14,30.0,0.0,59,Foggy
9697,Indore,12/10/2024,20.3,50.2,60,Clear
9698,Indore,25-12-2024,26.8,0.0,55,Foggy
9699,Indore,05/28/2024,35.2,4.2,56,Clear
9700,Indore,2024.09.28,26.5,144.0,40,Clear
9701,Indore,2023-12-07,21.7,8.3,70,Clear
9702,Indore,2023.01.29,14.6,8.4,-75,Cloudy
9703,Indore,16/08/2023,20.2,72.1,54,Cloudy
9704,Indore,10/23/2024,26.2,1.1,48,Clear
9705,Indore,22/06/2023,27.9,358.0,66,Stormy
9706,Indore,2024-03-22,30.8,0.0,39,Cloudy
9707,Indore,03/12/2024,32.7,16.8,69,Cloudy
9708,Indore,10/04/2024,32.4,29.2,44,Humid
9709,Indore,11/22/2023,19.0,0.0,29,Rainy
9710,Indore,01/09/2023,21.6,5.0,60,Humid
9711,Indore,19/07/2023,28.9,10.9,50,Foggy
9712,Indore,2024-01-13,14.2,0.5,48,Clear
9713,Indore,2023-02-10,19.0,2.7,80,Clear
9714,Indore,31/10/2023,24.5,73.7,75,Cloudy
9715,Indore,23/01/2024,5.0,0.0,48,Clear
9716,Indore,19/07/2023,31.7,0.0,64,Rainy
9717,Indore,2023.08.19,28.9,17.6,56,Clear
9718,Indore,04/29/2023,29.7,1.5,57,Clear
9719,Indore,2024.11.17,25.7,46.7,77,Clear
9720,Indore,2024-07-02,24.1,0.0,49,Rainy
9721,Indore,13-04-2023,32.3,2.1,83,Rainy
9722,Indore,2024-06-08,29.9,0.0,62,Humid
9723,Indore,2023-03-14,30.5,0.0,59,Foggy
9724,Indore,02-09-2023,25.8,93.7,74,Rainy
9725,Indore,2024.07.12,35.1,0.0,61,Rainy
9726,Indore,01/08/2023,19.2,0.0,57,Rainy
9727,Indore,28-09-2024,34.4,301.6,47,Clear
9728,Indore,10/27/2023,20.0,16.5,76,Cloudy
9729,Indore,21-11-2023,33.3,15.1,82,Cloudy
9730,Indore,2023.05.14,32.8,3.5,48,Clear
9731,Indore,10/18/2023,27.6,63.3,77,Clear
9732,Indore,18/10/2023,23.7,2.6,71,Clear
9733,Indore,2023.04.21,32.5,1.3,52,Foggy
9734,Indore,2024-02-09,13.7,1.7,52,Clear
9735,Indore,2023-11-07,26.4,98.2,73,Rainy
9736,Indore,06/18/2024,32.6,325.8,62,Clear
9737,Indore,05/07/2024,38.1,6.6,64,Rainy
9738,Indore,03/10/2024,27.5,78.5,58,Stormy
9739,Indore,2024.05.16,29.7,0.0,71,Clear
9740,Indore,2024.06.17,21.8,18.9,60,Clear
9741,Indore,07/14/2024,33.9,0.0,69,Clear
9742,Indore,07/01/2024,30.6,10.9,69,Cloudy
9743,Indore,09/26/2023,28.4,35.4,28,Clear
9744,Indore,05/07/2023,29.2,104.9,59,Cloudy
9745,Indore,2024.07.08,35.0,192.2,69,Humid
9746,Indore,24/06/2024,24.2,0.0,60,Clear
9747,Indore,01/22/2024,25.4,1.3,50,Clear
9748,Indore,2023.06.22,30.8,20.2,67,Humid
9749,Indore,11/09/2023,27.4,32.6,88,Foggy
9750,Indore,11-07-2024,24.5,93.8,55,Humid
9751,Indore,2024-04-30,31.9,2.5,46,Humid
9752,Indore,2023-12-28,19.2,0.0,83,Clear
9753,Indore,2024-12-31,12.6,0.0,87,Clear
9754,Indore,26-04-2023,32.5,0.0,64,Cloudy
9755,Indore,2023-03-24,41.5,0.0,46,Clear
9756,Indore,2024.06.28,29.6,410.5,72,Clear
9757,Indore,18/08/2023,24.0,53.0,46,Cloudy
9758,Indore,2023.10.25,31.5,51.7,50,Clear
9759,Indore,07/05/2023,26.2,163.2,55,Clear
9760,Indore,09/12/2024,17.8,4.2,66,Rainy
9761,Indore,14-09-2024,21.8,199.3,60,Rainy
9762,Indore,2024.10.06,28.4,0.0,37,Rainy
9763,Indore,09/19/2024,37.4,157.9,47,Clear
9764,Indore,2023.06.25,29.4,152.5,73,Humid
9765,Indore,2023.03.10,33.6,0.0,68,Clear
9766,Indore,2023.09.30,26.8,0.0,51,Rainy
9767,Indore,2023.07.04,23.4,0.0,69,Clear
9768,Indore,2024.07.24,26.3,30.1,58,Clear
9769,Indore,2024-01-12,21.7,0.1,67,Cloudy
9770,Indore,25-11-2023,24.6,42.2,41,Foggy
9771,Indore,16-06-2024,24.1,146.4,55,Clear
9772,Indore,05/25/2023,30.9,4.5,52,Clear
9773,Indore,2024-09-18,28.9,60.8,47,Clear
9774,Indore,22-02-2024,21.0,0.0,52,Clear
9775,Indore,2023.04.21,40.5,0.0,37,Cloudy
9776,Indore,10/22/2024,26.6,10.0,39,Humid
9777,Indore,14/07/2023,27.2,,53,Foggy
9778,Indore,2024.11.29,23.7,0.0,40,Humid
9779,Indore,2023.12.26,22.7,0.0,60,Rainy
9780,Indore,17-08-2023,29.5,34.9,85,Rainy
9781,Indore,2023.08.17,19.8,0.0,69,Rainy
9782,Indore,05-07-2023,59.4,46.6,34,Cloudy
9783,Indore,07-05-2023,24.8,0.3,43,Rainy
9784,Indore,12/03/2024,32.0,5.7,57,Humid
9785,Indore,2023.04.15,26.5,,51,Clear
9786,Indore,2024.10.16,22.9,0.0,71,Clear
9787,Indore,01/03/2023,33.5,0.4,62,Clear
9788,Indore,2024.07.17,20.9,258.9,55,Cloudy
9789,Indore,2024.12.03,12.9,6.7,74,Clear
9790,Indore,04/05/2024,27.4,5.3,60,Cloudy
9791,Indore,2023-11-05,25.0,23.4,77,Cloudy
9792,Indore,2023.08.10,38.6,39.0,70,Clear
9793,Indore,04/08/2024,30.1,18.4,43,Clear
9794,Indore,2023-11-07,21.7,0.5,66,Cloudy
9795,Indore,2024-05-30,30.7,37.0,31,Foggy
9796,Indore,13/09/2023,27.3,590.9,78,Cloudy
9797,Indore,2024-06-25,27.5,0.0,61,Clear
9798,Indore,18-09-2023,34.0,63.3,40,Clear
9799,Indore,07/17/2024,21.3,232.6,58,Stormy
9800,Indore,02/09/2023,31.8,127.1,56,Rainy
9801,Indore,2024.05.23,30.5,1.2,67,Rainy
9802,Indore,24-05-2023,30.1,3.2,75,Stormy
9803,Indore,21-03-2024,26.6,5.4,32,Cloudy
9804,Indore,2024.10.15,27.5,26.5,37,Clear
9805,Indore,2023.02.27,17.3,1.2,48,Cloudy
9806,Indore,2023-03-15,34.5,0.0,48,Rainy
9807,Indore,10/06/2024,29.6,0.0,59,Humid
9808,Indore,13-02-2024,23.5,0.9,51,Clear
9809,Indore,30-01-2024,11.7,0.6,87,Cloudy
9810,Indore,2024.09.12,21.5,0.0,51,Rainy
9811,Indore,07/08/2024,26.4,669.6,50,Foggy
9812,Indore,12/31/2023,12.9,3.3,63,Clear
9813,Indore,03-01-2023,10.3,0.0,73,Humid
9814,Indore,27/11/2024,25.5,46.0,28,Humid
9815,Indore,03-12-2023,26.8,2.6,51,Clear
9816,Indore,31-08-2024,31.4,0.0,66,Clear
9817,Indore,06/05/2024,25.5,0.0,66,Foggy
9818,Indore,12/08/2024,17.2,1.2,46,Cloudy
9819,Indore,2023.11.08,22.3,0.0,76,Clear
9820,Indore,06/30/2023,25.0,147.8,62,Rainy
9821,Indore,18/10/2023,24.0,3.3,69,Cloudy
9822,Indore,11-07-2023,21.9,374.4,64,Cloudy
9823,Indore,03-05-2024,37.0,0.0,66,Clear
9824,Indore,2023.08.01,26.9,7.5,52,Rainy
9825,Indore,2023-02-24,17.1,2.0,68,Clear
9826,Indore,2023-09-29,26.0,71.2,35,Foggy
9827,Indore,2023-09-30,25.0,15.7,67,Rainy
9828,Indore,2023.06.01,24.3,25.0,60,Stormy
9829,Indore,09-02-2023,18.5,5.1,91,Humid
9830,Indore,2024-07-14,27.3,0.0,59,Cloudy
9831,Indore,2023.12.18,13.8,1.5,58,Clear
9832,Indore,2023-02-21,18.0,0.0,49,Rainy
9833,Indore,04-09-2023,26.6,33.2,67,Foggy
9834,Indore,2023.10.02,27.0,25.5,60,Humid
9835,Indore,02/12/2024,18.5,0.0,78,Rainy
9836,Indore,2024.10.01,33.3,38.8,55,Humid
9837,Indore,03-01-2023,17.1,0.6,47,Foggy
9838,Indore,2023-02-17,17.0,15.3,57,Humid
9839,Indore,2024-05-27,38.8,0.0,65,Foggy
9840,Indore,2023-03-10,34.5,2.2,46,Cloudy
9841,Indore,05/24/2023,36.0,0.0,56,Clear
9842,Indore,29/03/2023,31.1,6.1,58,Humid
9843,Indore,11/11/2024,26.9,131.0,51,Humid
9844,Indore,2024-06-24,29.3,0.0,72,Rainy
9845,Indore,2023.09.28,37.7,110.5,50,Rainy
9846,Indore,01-12-2023,11.6,3.0,58,Cloudy
9847,Indore,08/12/2023,14.9,8.1,58,Humid
9848,Indore,2024.09.28,27.8,398.8,74,Cloudy
9849,Indore,2024-05-09,27.5,13.4,72,Clear
9850,Indore,23-06-2024,28.3,0.0,58,Rainy
9851,Indore,2023.07.09,33.3,31.6,56,Foggy
9852,Indore,11/15/2024,25.7,0.0,56,Clear
9853,Indore,12/04/2023,20.2,0.0,56,Cloudy
9854,Indore,2023.05.19,30.5,12.3,74,Humid
9855,Indore,03/18/2023,23.7,0.0,40,Stormy
9856,Indore,2023-11-05,30.1,21.1,66,Clear
9857,Indore,03/13/2023,31.1,20.4,69,Cloudy
9858,Indore,19-05-2024,34.0,39.9,37,Foggy
9859,Indore,2023.07.01,33.0,309.8,76,Humid
9860,Indore,21/09/2024,25.8,32.0,24,Humid
9861,Indore,17-12-2024,19.4,0.0,52,Rainy
9862,Indore,05/01/2023,34.7,0.0,59,Foggy
9863,Indore,11/24/2023,30.7,40.9,34,Clear
9864,Indore,11/26/2024,26.0,35.3,39,Cloudy
9865,Indore,07/28/2024,28.4,20.8,82,Clear
9866,Indore,08-03-2023,23.6,8.4,60,Stormy
9867,Indore,2023-01-15,21.6,3.4,74,Foggy
9868,Indore,22-01-2024,8.8,1.0,49,Clear
9869,Indore,2023.03.24,53.0,0.5,72,Rainy
9870,Indore,2023-05-12,36.8,9.6,72,Clear
9871,Indore,2024.08.26,28.3,15.4,40,Rainy
9872,Indore,17/09/2023,28.8,83.5,81,Cloudy
9873,Indore,17-07-2023,50.9,104.1,50,Clear
9874,Indore,19/10/2024,31.3,31.4,54,Humid
9875,Indore,2024.01.01,25.0,2.5,60,Clear
9876,Indore,01/11/2023,26.6,29.0,66,Clear
9877,Indore,30-07-2024,23.7,0.0,41,Clear
9878,Indore,2024.08.23,33.6,150.7,72,Clear
9879,Indore,17-10-2024,23.7,24.6,82,Cloudy
9880,Indore,05/31/2023,31.0,6.4,67,Clear
9881,Indore,01/22/2024,20.7,7.8,62,Clear
9882,Indore,2024.05.06,27.3,0.5,90,Rainy
9883,Indore,2023.09.21,23.8,8.4,73,Foggy
9884,Indore,09/26/2023,28.4,0.0,47,Humid
9885,Indore,2024.09.28,22.8,92.7,54,Clear
9886,Indore,20-08-2024,29.0,11.8,56,Clear
9887,Indore,20/01/2024,21.8,2.5,41,Rainy
9888,Indore,2024-04-16,25.6,4.5,74,Humid
9889,Indore,2024.11.27,25.5,0.0,97,Clear
9890,Indore,17/10/2023,26.3,11.6,61,Clear
9891,Indore,10/14/2024,22.8,0.0,88,Humid
9892,Indore,29-01-2024,16.1,0.0,39,Humid
9893,Indore,11/09/2024,24.6,65.2,78,Foggy
9894,Indore,2023-05-20,33.9,0.0,29,Foggy
9895,Indore,18/06/2024,32.9,0.0,31,Clear
9896,Indore,01-05-2023,31.8,0.0,38,Cloudy
9897,Indore,2023-09-08,29.1,0.0,30,Humid
9898,Indore,01/01/2024,21.3,2.0,63,Foggy
9899,Indore,03/18/2024,27.3,0.6,53,Cloudy
9900,Indore,2024-01-07,14.7,0.0,40,Foggy
9901,Indore,10/15/2024,19.0,74.8,65,Clear
9902,Indore,20-01-2024,12.6,0.4,59,Stormy
9903,Indore,2023-03-05,38.9,0.0,80,Clear
9904,Indore,29/07/2023,25.8,0.0,79,Clear
9905,Indore,09/02/2023,21.7,14.4,68,Clear
9906,Indore,27/04/2024,34.6,2.6,74,Clear
9907,Indore,02-03-2023,37.7,1.4,44,Clear
9908,Indore,11/03/2024,25.1,50.9,71,Clear
9909,Indore,2024-01-04,15.0,18.4,67,Rainy
9910,Indore,2024-06-21,20.2,146.3,47,Humid
9911,Indore,21/05/2023,34.0,7.2,64,Clear
9912,Indore,10-03-2023,33.9,28.4,66,Clear
9913,Indore,21/04/2023,39.1,0.0,39,Clear
9914,Indore,23/06/2024,33.8,274.2,80,Cloudy
9915,Indore,27-10-2023,22.9,71.2,44,Rainy
9916,Indore,2024-06-16,28.0,143.4,49,Clear
9917,Indore,12-06-2023,28.5,499.5,68,Rainy
9918,Indore,20/12/2024,8.3,10.8,45,Clear
9919,Indore,2024.05.27,33.1,0.0,55,Clear
9920,Indore,03-10-2024,28.7,39.9,52,Cloudy
9921,Indore,2024.10.13,35.0,46.5,57,Humid
9922,Indore,30-06-2023,28.3,66.7,63,Rainy
9923,Indore,14-02-2024,21.4,5.5,63,Foggy
9924,Indore,11/05/2023,24.0,3.5,47,Rainy
9925,Indore,2024-08-19,29.9,52.4,81,Clear
9926,Indore,2024.05.12,36.4,6.8,73,Cloudy
9927,Indore,2023-05-07,30.1,0.0,73,Cloudy
9928,Indore,09/15/2023,29.0,188.5,70,Rainy
9929,Indore,2023-02-10,16.1,20.4,52,Humid
9930,Indore,09/20/2023,30.1,56.5,62,Rainy
9931,Indore,02-07-2023,31.5,0.0,81,Stormy
9932,Indore,19-10-2024,22.3,0.2,57,Humid
9933,Indore,04/28/2023,53.3,0.3,54,Clear
9934,Indore,2023.12.30,15.4,7.2,74,Clear
9935,Indore,12-07-2024,32.3,0.0,43,Rainy
9936,Indore,10/16/2023,22.8,0.0,74,Clear
9937,Indore,2024-06-12,53.3,106.8,46,Clear
9938,Indore,02-02-2024,17.3,7.1,71,Clear
9939,Indore,2023.02.26,27.3,0.8,78,Clear
9940,Indore,15-02-2024,15.9,0.8,34,Clear
9941,Indore,07/30/2023,26.3,0.0,66,Rainy
9942,Indore,2023-07-09,18.5,98.6,66,Humid
9943,Indore,2024.06.23,19.6,284.1,74,Cloudy
9944,Indore,01/04/2023,15.1,0.0,47,Humid
9945,Indore,05/05/2023,37.7,1.7,-56,Cloudy
9946,Indore,29-04-2023,28.5,0.7,73,Rainy
9947,Indore,2023.04.30,32.8,6.9,41,Cloudy
9948,Indore,2024-05-12,40.4,0.0,57,Cloudy
9949,Indore,2024.12.07,22.7,4.2,38,Humid
9950,Indore,2024-09-21,24.2,312.7,50,Humid
9951,Indore,04/23/2023,31.2,0.0,17,Clear
9952,Indore,26/06/2024,30.8,58.9,64,Clear
9953,Indore,2024.09.24,30.1,71.4,46,Humid
9954,Indore,10-07-2024,29.0,0.0,53,Cloudy
9955,Indore,2023-02-25,19.1,0.0,40,Humid
9956,,2024-01-22,23.2,0.0,46,Clear
9957,Indore,06/22/2024,24.6,311.5,57,Humid
9958,,01/30/2024,8.1,0.9,69,Clear
9959,Indore,25/02/2023,56.2,1.3,51,Clear
9960,Indore,27/09/2024,25.2,0.0,51,Rainy
9961,Indore,09/04/2023,32.7,164.8,63,Humid
9962,Indore,28/05/2023,32.5,0.2,71,Humid
9963,Indore,2024-11-22,15.3,42.5,35,Rainy
9964,Indore,04/21/2023,41.0,6.7,64,Clear
9965,Indore,2024.03.06,33.7,13.5,35,Cloudy
9966,Indore,20-11-2024,27.2,7.3,46,Clear
9967,Indore,11/22/2024,23.2,9.3,50,Cloudy
9968,Indore,30/05/2023,25.9,0.0,89,Humid
9969,Indore,12/13/2024,18.5,1.3,34,Cloudy
9970,Indore,09/18/2024,23.4,136.4,38,Clear
9971,Indore,18-07-2023,27.4,7.6,97,Rainy
9972,Indore,2023.04.01,34.4,3.6,76,Foggy
9973,Indore,2023-02-22,16.7,0.4,58,Cloudy
9974,Indore,2023-02-26,18.5,12.3,42,Cloudy
9975,Indore,2024.10.10,26.0,0.0,54,Humid
9976,Indore,2024-10-14,22.9,17.1,63,Humid
9977,Indore,21-01-2024,10.0,3.3,91,Clear
9978,Indore,2024.01.12,16.4,0.0,56,Clear
9979,Indore,26-10-2024,31.5,0.0,77,Clear
9980,Indore,01/04/2023,33.3,0.0,76,Humid
9981,Indore,2024.02.03,15.1,6.0,88,Cloudy
9982,Indore,2024.09.23,30.9,8.3,57,Rainy
9983,Indore,30-01-2023,22.1,0.3,29,Clear
9984,Indore,2023.04.22,32.9,0.0,60,Clear
9985,Indore,06/28/2024,29.9,0.0,62,Foggy
9986,Indore,10/05/2023,32.8,0.0,59,Clear
9987,Indore,20-08-2024,24.5,88.3,61,Rainy
9988,Indore,2024.10.11,26.0,122.7,72,Clear
9989,Indore,06/21/2023,30.3,181.9,58,Rainy
9990,Indore,10/19/2024,26.9,0.0,49,Foggy
9991,Indore,2024-06-04,30.1,231.6,66,Clear
9992,Indore,2023-02-16,19.6,7.0,84,Humid
9993,Indore,2023.06.14,25.6,0.0,67,Rainy
9994,Indore,08/26/2024,30.1,224.2,67,Clear
9995,Indore,30-06-2023,32.8,124.2,39,Stormy
9996,Indore,08/08/2024,32.3,,51,Cloudy
9997,Indore,12/09/2023,26.2,387.7,72,Clear
9998,Indore,2023.03.29,34.9,4.7,68,Cloudy
9999,Indore,2023.12.10,18.5,4.0,65,Rainy
10000,Indore,03-09-2023,26.5,0.0,36,Clear
10001,Indore,2024-12-09,18.0,0.0,48,Humid
10002,Indore,27/05/2023,32.7,1.4,78,Rainy
10003,Indore,2024.03.09,32.5,0.0,68,Humid
10004,Indore,2023-08-26,24.4,64.5,45,Humid
10005,Indore,30/01/2023,53.3,7.3,72,Clear
10006,Indore,11/09/2024,20.5,9.4,66,Clear
10007,Indore,06/09/2023,28.6,0.0,55,Clear
10008,Indore,2024-08-19,30.6,22.6,35,Clear
10009,Indore,2023.02.03,24.3,0.0,57,Clear
10010,Indore,2023-07-15,25.7,0.0,95,Foggy
10011,Indore,2024.07.03,28.1,48.9,63,Foggy
10012,Indore,05/02/2023,14.4,3.7,52,Rainy
10013,Indore,2024.03.17,29.3,0.0,80,Clear
10014,Indore,2023-02-28,23.1,4.7,52,Clear
10015,Indore,2024-09-15,31.4,84.1,62,Rainy
10016,Indore,07-05-2023,39.7,0.0,68,Rainy
10017,Indore,2023-08-04,29.5,241.0,28,Cloudy
10018,Indore,31-03-2024,27.8,0.0,43,Clear
10019,Indore,2024.10.31,27.4,0.0,56,Clear
10020,Indore,06/09/2024,28.2,15.5,55,Clear
10021,Indore,08/07/2023,30.9,0.0,59,Clear
10022,Indore,2024-05-24,29.6,1.7,70,Stormy
10023,Indore,03/10/2023,34.3,1.1,85,Foggy
10024,Indore,2024.05.17,34.6,0.0,52,Clear
10025,Indore,28-08-2024,34.0,266.1,76,Clear
10026,Indore,06/28/2024,29.7,286.3,55,Cloudy
10027,Indore,06/19/2023,31.3,0.0,63,Clear
10028,Indore,03/03/2023,33.1,2.1,59,Clear
10029,Indore,2023-10-28,21.6,0.0,64,Cloudy
10030,Indore,08-07-2024,29.1,83.1,48,Clear
10031,Indore,2024.07.22,30.6,37.6,100,Clear
10032,Indore,11/03/2023,33.2,3.5,74,Clear
10033,Indore,01-09-2023,31.6,182.4,61,Foggy
10034,Indore,2024-01-14,21.1,1.7,40,Clear
10035,Indore,12/02/2024,12.4,4.7,55,Clear
10036,Indore,01/11/2024,14.3,2.5,65,Cloudy
10037,Indore,15-07-2024,30.4,92.5,36,Rainy
10038,Indore,04/11/2024,35.3,18.4,53,Clear
10039,Indore,03/08/2023,36.9,10.3,32,Clear
10040,Indore,05/28/2024,36.8,0.2,84,Cloudy
10041,Indore,05-10-2023,23.6,10.5,48,Cloudy
10042,Indore,22-03-2024,34.1,9.2,47,Clear
10043,Indore,2023.04.30,32.4,0.0,67,Stormy
10044,Indore,07/09/2023,30.3,181.3,25,Humid
10045,Indore,12/08/2024,16.4,1.1,28,Clear
10046,Indore,28-02-2024,19.3,6.9,52,Cloudy
10047,Indore,2023-03-11,37.5,3.1,59,Humid
10048,Indore,06/07/2023,28.2,0.0,66,Clear
10049,Indore,17/12/2023,21.9,,60,Cloudy
10050,Indore,15-04-2024,22.8,4.2,43,Humid
10051,Indore,06/01/2023,30.2,86.2,24,Stormy
10052,Indore,04/03/2024,28.7,6.1,52,Foggy
10053,Indore,03/15/2024,39.8,1.2,76,Foggy
10054,Indore,08-12-2024,23.0,0.0,67,Clear
10055,Indore,2024-04-18,29.1,16.8,54,Clear
10056,Indore,12-08-2023,31.2,0.0,60,Rainy
10057,Indore,01/03/2024,11.8,0.0,36,Foggy
10058,Indore,05/15/2024,33.1,0.9,64,Cloudy
10059,Indore,2023.09.14,27.3,36.0,44,Rainy
10060,Indore,08/25/2023,19.8,0.0,45,Rainy
10061,Indore,07/24/2024,30.1,0.0,54,Cloudy
10062,Indore,2024.07.10,24.6,66.8,63,Clear
10063,Indore,05-08-2023,32.5,423.9,31,Clear
10064,Indore,03-12-2024,22.0,1.1,78,Clear
10065,Indore,08/10/2024,26.0,3.3,62,Humid
10066,Indore,04-08-2024,31.3,0.0,57,Clear
10067,Indore,01/24/2024,15.4,1.2,63,Clear
10068,Indore,21/09/2024,29.4,32.4,72,Clear
10069,Indore,2024.05.11,38.3,43.6,82,Stormy
10070,Indore,02/10/2024,20.3,0.0,42,Stormy
10071,Indore,23-07-2023,29.9,95.2,53,Clear
10072,Indore,2023.10.16,24.1,0.0,73,Rainy
10073,Indore,23-08-2024,27.0,0.0,34,Humid
10074,Indore,24/02/2024,19.6,5.8,78,Rainy
10075,Indore,03/07/2023,28.1,12.0,55,Clear
10076,Indore,2024.05.14,29.0,3.2,67,Cloudy
10077,Indore,2024.02.07,16.9,0.7,68,Clear
10078,Indore,22-06-2023,26.9,0.0,56,Clear
10079,Indore,28/10/2024,31.7,3.2,72,Clear
10080,Indore,2024.10.31,23.1,0.0,53,Clear
10081,Indore,2024-11-10,31.9,31.4,28,Humid
10082,Indore,2023.12.28,23.4,14.2,63,Clear
10083,Indore,05-05-2023,30.7,0.0,59,Clear
10084,Indore,09/01/2023,27.5,231.4,76,Humid
10085,Indore,15/09/2024,25.6,42.9,70,Rainy
10086,Indore,2024.10.17,28.8,38.0,53,Clear
10087,Indore,02/08/2023,29.9,241.8,24,Foggy
10088,Indore,24/02/2023,19.7,3.8,57,Stormy
10089,Indore,06/11/2023,29.6,44.2,69,Humid
10090,Indore,03/01/2024,32.6,10.4,63,Cloudy
10091,Indore,07-04-2023,38.6,7.2,46,Clear
10092,Indore,2024-06-08,28.1,72.3,60,Rainy
10093,Indore,08-10-2023,21.8,0.0,38,Clear
10094,Indore,15/04/2024,33.6,0.0,58,Humid
10095,Indore,04/08/2023,24.0,0.0,40,Stormy
10096,Indore,2023-04-24,31.1,0.2,72,Clear
10097,Indore,24-08-2024,30.0,48.6,67,Clear
10098,Indore,09/30/2023,26.0,314.9,62,Humid
10099,Indore,23/11/2023,26.0,46.9,45,Foggy
10100,Indore,2024.05.30,31.1,0.0,49,Cloudy
10101,Indore,30-03-2023,31.5,17.3,72,Cloudy
10102,Indore,11-01-2024,17.9,0.5,85,Clear
10103,Indore,2023-02-04,21.2,0.0,77,Clear
10104,Indore,06/13/2024,26.0,75.3,68,Foggy
10105,Indore,2024-04-16,35.6,4.3,52,Clear
10106,Indore,11/26/2024,20.2,13.1,70,Foggy
10107,Indore,2024.01.02,23.2,1.4,55,Cloudy
10108,Indore,05/06/2024,30.1,144.7,58,Clear
10109,Indore,2023.02.26,21.7,13.6,80,Clear
10110,Indore,2024.02.23,15.4,0.0,16,Rainy
10111,Indore,2023.12.31,18.2,16.4,67,Clear
10112,Indore,2024.01.22,16.2,9.0,68,Foggy
10113,Indore,2024-11-25,17.2,,52,Humid
10114,Indore,01/19/2024,15.9,3.8,100,Foggy
10115,Indore,2023.04.30,33.9,19.4,38,Clear
10116,Indore,16/02/2024,12.8,2.4,64,Cloudy
10117,Indore,26/11/2023,24.1,0.0,56,Foggy
10118,Indore,2024-03-03,31.1,44.2,75,Clear
10119,Indore,31-08-2023,24.3,116.9,82,Rainy
10120,Indore,04/21/2024,37.1,41.4,72,Foggy
10121,Indore,04-05-2023,31.8,0.0,45,Clear
10122,Indore,07/24/2024,26.1,68.2,66,Rainy
10123,Indore,07/26/2023,31.1,194.3,66,Foggy
10124,Indore,2023-12-27,16.3,4.6,54,Clear
10125,Indore,2023.03.05,33.8,1.5,67,Clear
10126,Indore,2023.09.22,27.0,42.3,49,Rainy
10127,Indore,2023.04.09,31.6,1.6,48,Humid
10128,Indore,2023-12-16,14.3,0.0,53,Rainy
10129,Indore,2024.03.29,25.9,0.5,79,Foggy
10130,Indore,2024.12.06,20.4,6.2,66,Cloudy
10131,Indore,25-04-2023,36.0,0.0,53,Foggy
10132,Indore,04-09-2024,31.8,0.0,68,Rainy
10133,Indore,13/02/2023,25.0,1.2,71,Rainy
10134,Indore,02/20/2024,20.1,1.9,32,Cloudy
10135,Indore,2024.03.09,29.7,8.6,73,Cloudy
10136,Indore,2024.04.01,32.5,0.0,19,Clear
10137,Indore,2023-11-04,28.4,0.0,46,Foggy
10138,Indore,2023.05.15,38.5,2.2,34,Clear
10139,,06/12/2023,57.8,3.6,40,Stormy
10140,Indore,06/12/2023,15.7,1.3,38,Humid
10141,Indore,18-01-2023,18.8,8.6,64,Humid
10142,Indore,2024.04.10,35.3,6.4,91,Humid
10143,Indore,2024.11.21,24.1,48.1,63,Rainy
10144,Indore,04/07/2024,27.7,331.2,75,Clear
10145,Indore,11-05-2024,37.6,7.9,34,Clear
10146,Indore,13/06/2024,28.1,0.0,51,Cloudy
10147,Indore,31/08/2023,30.7,27.6,46,Clear
10148,Indore,08/19/2023,25.3,568.6,47,Rainy
10149,Indore,01/12/2023,25.3,1.2,70,Clear
10150,Indore,04/08/2023,25.4,10.3,91,Humid
10151,Indore,09/06/2023,27.3,585.3,69,Humid
10152,Indore,2024-08-09,28.4,63.4,56,Rainy
10153,Indore,09/10/2024,25.6,89.6,80,Cloudy
10154,Indore,2024.02.15,18.6,0.3,49,Cloudy
10155,Indore,10/20/2023,29.2,0.0,52,Clear
10156,Indore,04/27/2023,32.0,5.8,59,Clear
