RestaurantID,RestaurantName,Cuisine,City,Area,OpeningTime,ClosingTime,Rating,AverageCost,OwnerName,RestaurantType,Latitude,Longitude
424,Royal Grill,Street Food,Ahmedabad,MG Road,09:00,23:00,3.6,-362,Pranav Dugar,Dine-in,11.695209,79.732466
425,blue house,Healthy Food,Visakhapatnam,Lake View,08:00,22:00,3.9,316,Timothy Bhalla,Delivery Only,19.122354,71.874192
426,Grand Bites,Sushi,Pune,Central,07:00,22:00,8.2,367,Bachittar Ahluwalia,Dine-in & Delivery,29.071926,73.926242
427,Curry Corner,Seafood,Raipur,New Town,09:00,22:00,4.4,150,Falak Tiwari,Dine-in & Delivery,32.993146,84.146763
428,Spicy Diner,Continental,Coimbatore,Old Town,10:00,23:00,3.5,232,Damini Bose,Dine-in,21.024255,86.148677
429,Green Bites,Mexican,Surat,Ring Road,08:00,00:00,3.3,346,Jeremiah Ravel,QSR,9.120169,78.51697
430,Urban House,Italian,Bengaluru,New Town,10:00,01:00,4.1,756,Rishi Majumdar,QSR,30.23173,75.54916
431,Spicy Cafe,Seafood,Delhi,Lake View,08:00,01:00,3.8,466,Amara Gandhi,QSR,19.076022,83.2538
432,Blue Diner,Italian,Jaipur,Park Street,08:00,22:00,4.1,304,Baljiwan Dada,Cloud Kitchen,21.12043,83.558356
433,Urban Grill,Sushi,Delhi,Central,07:00,01:00,3.9,867,Rajeshri Koshy,Cloud Kitchen,12.764758,83.601434
434,Grand Point,Mexican,Patna,Old Town,11:00,01:00,4.1,867,Gaurika Anand,Dine-in & Delivery,30.146436,78.306643
435,Curry Kitchen,Fast Food,Visakhapatnam,Lake View,08:00,23:00,3.9,325,Ekantika Pillay,QSR,27.985552,81.573879
436,Spicy Kitchen,Pizza,Indore,Market Area,10:00,01:00,4.4,702,Veda Bains,Dine-in,24.256819,72.293777
437,Grand Cafe,Biryani,Kochi,Market Area,11:00,22:00,3.7,-522,Samarth Bahri,Dine-in,31.502708,85.367947
438,Grand Grill,Pizza,Nagpur,Civil Lines,09:00,23:00,3.9,173,Harshil Mahal,Delivery Only,25.060064,74.330265
439,Blue Diner,North Indian,Delhi,Old Town,08:00,01:00,3.2,408,Orinder Iyer,Delivery Only,9.24594,76.461817
440,Spicy Kitchen,Fast Food,Pune,Market Area,07:00,01:00,4.5,620,Qasim Kari,Delivery Only,28.695598,88.701685
441,The Treats,South Indian,Nagpur,Park Street,07:00,00:00,3.4,225,Gayathri Bir,Dine-in & Delivery,30.246009,79.275897
442,Grand Treats,Bakery,Lucknow,Hill Road,08:00,22:00,3.5,258,Nidra Mall,Dine-in,12.232276,79.635835
443,Blue Treats,Chinese,Surat,MG Road,10:00,01:00,3.5,100,Bhavya Keer,Delivery Only,20.804154,86.235197
444,Curry Grill,Seafood,Hyderabad,Old Town,11:00,22:00,2.7,100,Caleb Halder,Delivery Only,27.24062,82.81684
445,Urban Diner,Fast Food,PATNA,Market Area,11:00,00:00,3.1,683,Aadhya Peri,Dine-in,12.684154,83.172378
446,Tasty Diner,Healthy Food,Kolkata,Market Area,08:00,23:00,5.0,853,Hiral Hegde,Cloud Kitchen,17.785433,86.187886
447,Royal Bites,Fast Food,Bengaluru,Hill Road,11:00,23:00,4.0,294,Onveer Sodhi,Cloud Kitchen,13.815645,88.815127
448,Urban Point,North Indian,Surat,Ring Road,10:00,22:00,3.7,478,Bina Raval,Dine-in & Delivery,31.324572,75.781424
449,Urban Treats,Thai,Bhubaneswar,Lake View,08:00,00:00,4.9,251,Shivani Chhabra,Dine-in & Delivery,26.720432,72.769104
450,Urban Kitchen,Street Food,Raipur,Civil Lines,07:00,23:00,3.9,469,Darpan Chahal,Cloud Kitchen,22.529414,84.080806
451,Blue Cafe,Mexican,Pune,Hill Road,11:00,23:00,3.9,100,Leela Agarwal,QSR,9.003498,72.494254
452,Tasty Hub,Italian,Chandigarh,Sector 12,10:00,00:00,3.8,179,Pavani Puri,Dine-in,17.12783,87.075089
453,Royal Kitchen,Italian,Vadodara,Old Town,10:00,22:00,5.0,564,Lohit Sehgal,Dine-in & Delivery,26.754065,84.345744
454,Golden Treats,Chinese,Visakhapatnam,Market Area,07:00,23:00,4.5,273,Amol Tiwari,Dine-in,30.908531,84.068281
455,Grand Kitchen,Mexican,Ahmedabad,Market Area,08:00,00:00,3.7,858,Nidra Gole,Dine-in,32.789508,81.716577
456,Tasty Hub,BBQ,Visakhapatnam,MG Road,09:00,00:00,4.4,534,Reyansh Tank,Cloud Kitchen,15.579674,81.900103
457,URBAN TREATS,Seafood,Vadodara,Market Area,11:00,23:00,4.6,842,Gayathri Bora,Dine-in,13.539428,80.342027
458,Urban Kitchen,BBQ,MUMBAI,MG Road,07:00,22:00,4.7,659,Jatin Bhatia,Dine-in & Delivery,11.013539,83.383834
459,Blue Kitchen,Fast Food,Bhopal,Park Street,11:00,23:00,4.5,384,Lakshit Ben,Delivery Only,26.8297,80.194303
460,Grand Kitchen,Seafood,Raipur,Hill Road,10:00,01:00,,586,Kabir Maharaj,Delivery Only,12.78559,76.04181
461,Curry Corner,Street Food,Guwahati,Hill Road,08:00,01:00,4.1,550,Sara Wali,Cloud Kitchen,12.751472,72.826565
462,Urban Point,Biryani,Pune,Station Road,07:00,22:00,3.8,100,Anya Chakrabarti,Delivery Only,23.629808,85.996329
463,Grand Bites,BBQ,Bengaluru,Old Town,08:00,23:00,4.2,471,Isaiah Gopal,Delivery Only,12.846961,88.636823
464,Blue Point,Seafood,Raipur,MG Road,07:00,01:00,4.0,890,Ekaraj Dara,Delivery Only,31.494872,70.277891
465,Royal Cafe,Bakery,Jaipur,Old Town,07:00,01:00,4.1,289,Suhani Tripathi,Dine-in & Delivery,24.464412,79.809844
466,Golden Bites,North Indian,Kochi,New Town,08:00,00:00,4.2,467,Amrita Kunda,Dine-in,10.742022,83.159467
467,The Cafe,North Indian,Bengaluru,Central,07:00,23:00,4.5,330,Chatura Kara,Delivery Only,33.064125,75.425396
468,The Treats,Thai,Visakhapatnam,Station Road,11:00,23:00,3.5,342,Maanas Narasimhan,QSR,17.700896,79.49164
469,Royal Treats,Fast Food,Nashik,New Town,07:00,23:00,3.0,362,Chakradev Narasimhan,Cloud Kitchen,10.035303,85.015434
470,Spicy Bites,Pizza,Patna,Civil Lines,11:00,01:00,4.7,304,Suhani Walla,Cloud Kitchen,14.226971,72.835195
471,Grand Cafe,South Indian,Jaipur,Market Area,10:00,22:00,3.2,344,Bina Seshadri,Delivery Only,8.396672,86.984168
472,Royal Point,Desserts,Bhubaneswar,New Town,08:00,01:00,4.0,300,Ekaraj Naidu,Dine-in,21.404655,73.713954
473,Blue Bites,Seafood,Patna,Station Road,11:00,00:00,3.9,500,Gavin Bhatia,Cloud Kitchen,33.037928,71.410857
474,Urban Treats,Mexican,Bengaluru,Market Area,07:00,23:00,,432,Tanmayi Kara,Dine-in & Delivery,25.971353,74.945306
475,Green Bites,Biryani,Visakhapatnam,Lake View,07:00,00:00,4.8,485,Wridesh Parikh,Dine-in & Delivery,15.651464,82.172342
476,BLUE TREATS,Fast Food,Ludhiana,Civil Lines,08:00,01:00,3.5,600,Sanaya Varughese,Dine-in & Delivery,21.937677,74.48975
477,Green Corner,Fast Food,Pune,MG Road,07:00,01:00,3.9,464,Finn Guha,Dine-in,26.914187,81.00803
478,Green Cafe,Seafood,Pune,Ring Road,07:00,22:00,4.4,718,Dominic Karan,Delivery Only,15.938239,83.699303
479,Urban Cafe,BBQ,Mumbai,Park Street,07:00,01:00,3.3,796,Eiravati Seth,Cloud Kitchen,18.20726,71.525077
480,Grand House,Mughlai,Chennai,Station Road,08:00,23:00,3.9,438,Rayaan Mohan,Delivery Only,12.39085,76.616917
481,Golden Point,Sushi,Kolkata,Old Town,08:00,22:00,3.4,599,Amol Divan,Cloud Kitchen,8.719386,71.150924
482,Urban Treats,Mughlai, Visakhapatnam  ,Park Street,10:00,00:00,3.2,557,Madhavi Dora,Delivery Only,18.446875,79.564174
483,Urban Bites,Burgers,Lucknow,Old Town,09:00,01:00,4.7,387,Diya Rege,Cloud Kitchen,11.043126,85.586042
484,Green Kitchen,Mughlai,Bengaluru,Old Town,08:00,00:00,4.4,466,Nidra Kadakia,QSR,8.552782,73.406912
485,Grand Kitchen,North Indian,Bhubaneswar,Park Street,07:00,23:00,3.2,473,Aadi Ray,Dine-in & Delivery,10.064298,76.818888
486,Blue Diner,Mughlai,Kolkata,Central,09:00,00:00,3.8,629,Leela Ramesh,Dine-in & Delivery,31.606344,84.71606
487,Urban House,Seafood,Chandigarh,Station Road,10:00,01:00,3.7,549,Zinal Basak,Dine-in & Delivery,12.2361,78.093347
488,Golden Hub,Italian,Kolkata,Ring Road,09:00,22:00,3.4,535,Yasti Das,Dine-in,19.174593,88.911331
489,Urban Hub,Mughlai,Ludhiana,Sector 12,11:00,00:00,3.9,424,Divya Comar,Cloud Kitchen,23.156199,85.79741
490,Green Corner,Sushi,Guwahati,Sector 12,08:00,22:00,3.9,391,Gopal Virk,QSR,23.335179,86.805407
491,Urban Kitchen,Desserts,Raipur,New Town,07:00,01:00,4.0,410,Robert Lad,Cloud Kitchen,24.594521,85.266852
492,Grand Cafe,Continental, Chennai  ,Lake View,08:00,22:00,3.4,190,Tara Contractor,Cloud Kitchen,32.796442,74.542763
493,Spicy Bites,Pizza,bengaluru,Ring Road,09:00,22:00,3.7,386,Keya Sandhu,Delivery Only,18.300676,70.62036
494,Green Corner,Pizza,Mumbai,Station Road,07:00,23:00,2.4,453,Liam Agate,Dine-in & Delivery,20.642434,78.701932
495,Royal House,Chinese,Coimbatore,MG Road,11:00,23:00,5.0,587,Yatan Padmanabhan,Dine-in,12.301884,81.68541
496,Green Treats,Burgers,Guwahati,Old Town,11:00,01:00,3.8,286,Chaaya Morar,Dine-in & Delivery,29.237259,76.87405
497,Urban Diner,Biryani,Coimbatore,New Town,09:00,22:00,3.1,627,Chatura Sur,QSR,19.310026,85.342352
498,Spicy Cafe,Burgers,Nagpur,Sector 12,10:00,22:00,4.1,203,George Bhalla,QSR,32.991138,82.683387
499,Blue Treats,Street Food,Bhopal,Old Town,11:00,00:00,4.4,617,Sanya Sachdev,Cloud Kitchen,10.318312,70.047482
500,Spicy Corner,Mughlai,Bhubaneswar,MG Road,07:00,22:00,3.6,391,Charles Nagarajan,QSR,16.741831,77.717595
501,Golden Treats,BBQ,Raipur,Market Area,11:00,23:00,4.0,560,Rehaan Doctor,Delivery Only,29.008968,84.443537
502,Blue Diner,Seafood,Ludhiana,Hill Road,10:00,00:00,3.4,563,Pooja Bhatia,Dine-in & Delivery,15.241176,80.576609
503,Spicy Point,North Indian, Bhubaneswar  ,Station Road,08:00,23:00,3.9,672,Jhalak Chad,QSR,22.998181,72.93012
504,Golden House,Desserts,Raipur,Market Area,10:00,01:00,4.3,461,Neha Apte,Delivery Only,17.159117,87.634578
505,BLUE HUB,Healthy Food,Bengaluru,Park Street,11:00,00:00,4.4,148,Saumya Parikh,Dine-in & Delivery,33.118579,71.164868
506,The Treats,Burgers,Chennai,Station Road,07:00,23:00,3.7,255,Tristan Tailor,Dine-in,25.014234,81.060902
507,Spicy Diner,South Indian,Surat,Civil Lines,09:00,23:00,3.6,336,Hamsini Madan,Delivery Only,17.20502,88.110136
508,Grand Corner,Fast Food,Mumbai,MG Road,10:00,00:00,3.3,640,Lakshit Venkatesh,Delivery Only,28.012572,86.318917
509,Tasty Cafe,Mughlai,Guwahati,New Town,09:00,23:00,4.3,328,Arya Baral,Dine-in,14.089741,73.212746
510,The Kitchen,Fast Food,Coimbatore,Sector 12,11:00,00:00,2.7,348,Hamsini Murty,QSR,9.349721,82.508785
511,Urban Grill,Pizza,Jaipur,Hill Road,08:00,01:00,3.9,721,Tanvi Munshi,Delivery Only,13.51329,73.368847
512,Royal Corner,Desserts,Ahmedabad,Sector 12,10:00,22:00,3.6,645,Hemal Mammen,Dine-in,25.699197,79.035874
513,The Point,Street Food,Chandigarh,Old Town,10:00,00:00,3.6,563,George Varma,Dine-in & Delivery,25.431038,83.158088
514,Green Point,Healthy Food,Chennai,Park Street,11:00,01:00,4.3,565,Nandini Bail,QSR,22.443905,78.076864
515,Spicy Point,Fast Food,indore,Old Town,11:00,01:00,3.4,377,Mugdha Vohra,Cloud Kitchen,28.337869,72.352178
516,Royal Grill,Seafood,Raipur,MG Road,08:00,23:00,4.2,133,Upma Choudhry,Dine-in,9.010017,70.573778
517,Green Corner,Fast Food,Hyderabad,Sector 12,08:00,22:00,4.3,207,Baghyawati Mangat,QSR,28.886222,86.364637
518,Blue Diner,Pizza,Surat,Old Town,09:00,22:00,3.2,343,Andrew Subramanian,QSR,31.328345,73.93788
519,Grand Cafe,Mexican,Chennai,Civil Lines,08:00,23:00,3.6,486,Hredhaan Dara,Delivery Only,9.245314,81.215248
520,Green House,Burgers,Vadodara,Hill Road,09:00,22:00,4.0,464,Inaya Zachariah,QSR,17.291368,86.94615
521,Blue House,Street Food,Delhi,Civil Lines,11:00,22:00,3.4,691,Manthan Talwar,Dine-in,12.031235,79.397356
522,The Point,Bakery,Kochi,Ring Road,09:00,01:00,3.9,636,Nimrat Yohannan,Delivery Only,20.541617,83.199146
523,Spicy House,Biryani,Jaipur,Hill Road,09:00,01:00,2.8,557,Fiyaz Oza,Dine-in,29.632182,80.957303
524,Green Point,Burgers,Chennai,Market Area,07:00,01:00,3.6,601,Osha Char,Dine-in,33.441455,84.546428
525,Curry Diner,South Indian,Bangalore,Hill Road,10:00,22:00,4.8,216,Shaurya Ramakrishnan,Dine-in,15.593953,71.115553
526,Grand Bites,Fast Food,Visakhapatnam,Market Area,09:00,23:00,4.3,330,Balendra Nagi,Dine-in & Delivery,29.002449,81.855841
527,Grand Kitchen,BBQ,Pune,Ring Road,07:00,01:00,3.0,635,Tamanna Ghose,Dine-in,23.719658,74.804016
528,Tasty Bites,Street Food,Nagpur,Park Street,07:00,01:00,4.8,872,Suhani Jha,Dine-in & Delivery,13.488615,86.313524
529,Grand House,Street Food,Ludhiana,Market Area,08:00,01:00,4.1,161,Tejas Date,QSR,20.705404,82.327301
530,Royal Bites,Street Food,Pune,Civil Lines,11:00,23:00,3.8,428,Mitesh Mistry,Cloud Kitchen,26.473663,76.618988
531,Royal Grill,Chinese,Surat,Lake View,09:00,23:00,4.4,445,Vivaan Merchant,Dine-in & Delivery,14.146978,79.7461
532,Royal Hub,Italian,Indore,Park Street,07:00,22:00,2.9,576,Pratyush Balay,QSR,32.728888,71.857826
533,Tasty Kitchen,Pizza,mumbai,Lake View,10:00,22:00,3.9,630,Krisha Ram,Cloud Kitchen,31.776247,82.749575
534,Green Point,Burgers,Lucknow,Old Town,07:00,01:00,4.0,587,Pranit Tak,Dine-in,20.831288,85.633983
535,Curry Cafe,South Indian,Ahmedabad,Central,09:00,01:00,3.9,506,Parth Karnik,Dine-in,28.10433,70.260081
536,The Corner,Seafood,Nagpur,Civil Lines,08:00,23:00,9.5,520,Neel Mistry,QSR,31.75131,77.409377
537,Curry Kitchen,Street Food,Visakhapatnam,New Town,11:00,23:00,3.8,547,Jagvi Prakash,Dine-in,9.292995,71.13541
538,Urban House,Chinese,Kolkata,Lake View,11:00,01:00,3.3,729,Finn Divan,Delivery Only,32.22635,71.930053
539,Green Hub,Continental,Nagpur,Park Street,09:00,01:00,4.0,608,Yashawini Dube,QSR,31.515578,83.965586
540,Grand House,North Indian,Coimbatore,Ring Road,10:00,01:00,3.9,570,Nitara Saini,Delivery Only,27.910769,77.161244
541,Royal Corner,Burgers,Raipur,Old Town,11:00,23:00,2.8,428,Arin Sarin,Cloud Kitchen,16.255937,70.364367
542,The Diner,Thai, Lucknow  ,Ring Road,11:00,00:00,3.5,378,Falguni Palla,QSR,26.638541,79.742157
543,Blue Point,Sushi,Kolkata,Lake View,10:00,00:00,4.4,130,Faras Nayak,Delivery Only,12.832046,80.463086
544,Blue Cafe,Mexican,Lucknow,Hill Road,11:00,01:00,4.3,542,Ethan Lanka,Cloud Kitchen,18.027234,72.817253
545,GRAND CORNER,Pizza,Chennai,Hill Road,10:00,01:00,4.5,100,Girindra Lall,Delivery Only,18.791075,85.38425
546,The House,Thai,Bengaluru,Central,09:00,22:00,4.2,500,Triveni Pandya,Delivery Only,11.979281,79.528636
547,Grand Grill,Bakery,Guwahati,Park Street,11:00,00:00,3.9,738,Eiravati Saxena,QSR,27.527471,82.327109
548,Spicy Grill,Italian,Nashik,Sector 12,10:00,22:00,2.8,475,Yatin Bhavsar,Cloud Kitchen,20.662015,85.360627
549,Curry Grill,Mughlai,Visakhapatnam,Ring Road,09:00,22:00,4.4,124,Bhavini Srivastava,Dine-in,11.904649,82.825149
550,Spicy Diner,Biryani,Chennai,Central,08:00,23:00,4.2,515,Aarini Dash,Dine-in & Delivery,32.048319,80.025488
551,Green Bites,Street Food,Jaipur,New Town,07:00,23:00,2.8,669,Ishanvi Chopra,Cloud Kitchen,10.908384,75.956526
552,Blue Treats,Desserts,Patna,New Town,08:00,01:00,3.5,765,Girindra Raghavan,Cloud Kitchen,25.357971,85.432861
553,ROYAL TREATS,Fast Food,Mumbai,Hill Road,07:00,22:00,4.2,509,Lucky Rege,Cloud Kitchen,17.130421,70.115161
554,Spicy Kitchen,Mughlai,Jaipur,MG Road,08:00,00:00,4.4,628,Samarth Sandhu,Delivery Only,24.256129,70.517101
555,Spicy Kitchen,Healthy Food,Bhopal,Lake View,08:00,01:00,2.9,109,Girish Taneja,Cloud Kitchen,22.671714,86.938789
556,Green Hub,Pizza,Indore,Central,09:00,01:00,3.8,235,David Madan,Dine-in & Delivery,31.415759,76.895409
557,Curry Point,Street Food,Mumbai,Lake View,07:00,00:00,4.7,251,Janaki Bahl,Delivery Only,31.637258,80.975805
558,Tasty Cafe,Fast Food,Ludhiana,Old Town,10:00,01:00,3.9,566,Ekalinga Narasimhan,Dine-in & Delivery,22.793519,71.117777
559,Royal House,Thai,Bengaluru,Lake View,08:00,22:00,5.0,679,Frado Kadakia,Dine-in,18.227647,74.523245
560,Grand Kitchen,Seafood,Delhi,New Town,09:00,00:00,3.6,554,Nihal Bhatia,Dine-in,22.325028,86.622281
561,Grand Point,South Indian, Raipur  ,Lake View,07:00,01:00,4.2,574,Nachiket Kant,Cloud Kitchen,15.839179,85.797982
562,Curry Treats,Burgers,Surat,Civil Lines,11:00,22:00,3.4,856,Yashica Behl,Dine-in & Delivery,8.77871,75.856673
563,Tasty Cafe,,Ahmedabad,Civil Lines,08:00,22:00,3.3,586,Ishanvi Babu,Dine-in,27.873061,85.374456
564,Tasty Bites,Thai,Bengaluru,Sector 12,07:00,01:00,3.5,528,Upkaar Merchant,Cloud Kitchen,18.494122,84.030382
565,Grand Hub,Fast Food,Vadodara,Market Area,08:00,01:00,3.8,189,Janaki Seth,Dine-in,19.778978,87.207769
566,Tasty Treats,Fast Food,Ahmedabad,Market Area,09:00,22:00,2.7,627,Vidhi Sathe,QSR,28.61152,81.649144
567,Urban Treats,Desserts,Ahmedabad,MG Road,09:00,00:00,3.6,477,Harita Atwal,Cloud Kitchen,10.371936,71.473456
568,Golden Kitchen,Healthy Food,Kolkata,Hill Road,10:00,22:00,4.8,574,Widisha Bedi,Dine-in,33.084373,76.192774
569,Grand Cafe,BBQ,Kochi,Old Town,07:00,00:00,2.5,205,Ekbal Bhatnagar,Dine-in,33.154414,86.835277
570,Urban Treats,Fast Food,Bengaluru,Hill Road,07:00,00:00,3.0,283,Oni Ramakrishnan,Dine-in,17.802328,76.277793
571,Golden Point,Italian,Hyderabad,Park Street,11:00,00:00,3.8,960,Reyansh Kannan,Delivery Only,31.121379,76.604821
572,Tasty Cafe,Healthy Food,Visakhapatnam,Park Street,09:00,00:00,4.4,521,Dakshesh Khalsa,Delivery Only,24.381991,74.284385
573,Curry Point,North Indian,Ludhiana,Market Area,08:00,23:00,4.1,545,Libni Wadhwa,Dine-in,13.777284,77.987829
574,Curry Kitchen,South Indian,Chennai,Market Area,07:00,22:00,3.0,168,Devansh Venkatesh,Dine-in,28.178356,85.088086
575,Blue Cafe,Street Food,Ahmedabad,Old Town,07:00,01:00,4.1,450,Advika Devi,Dine-in,9.667749,86.545028
576,The House,Healthy Food,Ludhiana,Hill Road,08:00,01:00,4.1,771,Daksh Jayaraman,Delivery Only,31.337322,78.057562
577,Curry Point,Chinese,Coimbatore,Civil Lines,08:00,01:00,3.6,376,Wriddhish Mody,Delivery Only,30.902156,75.013987
578,Spicy Treats,South Indian,Hyderabad,Sector 12,07:00,01:00,4.0,109,Robert De,QSR,32.506744,74.960121
579,Royal House,Burgers,Coimbatore,Central,10:00,01:00,3.2,722,Chatresh Divan,Dine-in & Delivery,25.949369,74.98799
580,Curry Point,Fast Food,Coimbatore,Station Road,09:00,01:00,3.8,351,Xiti Jaggi,Dine-in & Delivery,16.678447,70.571738
581,Royal Point,Pizza,Raipur,Sector 12,09:00,23:00,4.0,116,Faras Dara,Cloud Kitchen,26.712781,71.661695
582,Royal Cafe,BBQ,Delhi,Sector 12,07:00,23:00,3.7,335,Tristan Chandran,Dine-in & Delivery,33.29097,77.918358
583,Green Treats,Fast Food,hyderabad,Civil Lines,08:00,22:00,4.1,100,Sachi Pathak,Dine-in & Delivery,12.104512,88.029211
584,Golden House,South Indian,Kochi,Old Town,11:00,22:00,3.5,357,Ekalinga Mahal,Cloud Kitchen,31.866133,70.131243
585,Tasty Cafe,Biryani,Ahmedabad,Lake View,08:00,00:00,3.7,660,Charita Iyengar,Dine-in,22.159296,82.429001
586,Blue Kitchen,Italian,Kochi,Central,09:00,00:00,3.5,1065,Alka Kakar,QSR,26.529593,82.921298
587,Spicy House,Desserts,Bengaluru,Ring Road,11:00,23:00,4.3,352,Krish Varughese,Dine-in,26.942092,80.587223
588,Royal Cafe,Mughlai,Bengaluru,Park Street,09:00,01:00,4.2,595,Isha Lall,Cloud Kitchen,28.42417,87.437758
589,Green House,South Indian,Coimbatore,Sector 12,11:00,00:00,3.7,680,Dayita Vala,Cloud Kitchen,29.160216,87.836664
590,Green Diner,Healthy Food,Chennai,Station Road,10:00,01:00,3.4,567,Anmol Loke,Dine-in,16.724249,79.67374
591,Grand Point,Fast Food,Kochi,Civil Lines,08:00,23:00,3.8,507,Raksha Parsa,QSR,29.166687,71.68494
592,Golden Point,BBQ,Surat,Sector 12,08:00,22:00,4.0,453,Adya Suresh,QSR,12.200212,84.678309
593,Green Cafe,Bakery,Chandigarh,Station Road,09:00,01:00,4.9,332,Ranbir Deol,Dine-in,14.569327,77.71941
594,Grand Grill,Street Food,raipur,Sector 12,08:00,00:00,3.5,432,Keya Bajwa,Dine-in,8.662735,83.977318
595,Green Bites,Fast Food,Ludhiana,Lake View,09:00,23:00,4.6,457,Bhavya Dewan,QSR,24.506664,86.730974
596,The Hub,Mexican,Lucknow,Station Road,09:00,23:00,3.9,-338,Chasmum Chander,Dine-in & Delivery,32.984432,81.279085
597,Blue Treats,Mughlai,Vadodara,Civil Lines,10:00,22:00,3.7,663,Oeshi Parikh,Dine-in & Delivery,12.784445,72.823009
598,Urban Hub,Thai,Indore,Civil Lines,11:00,23:00,,500,Mitali Bassi,QSR,19.207862,75.363177
599,Grand Kitchen,Chinese,Vadodara,Market Area,08:00,22:00,3.6,605,Ubika Tella,QSR,19.162148,84.4658
600,Green Treats,BBQ,bengaluru,Station Road,10:00,01:00,4.5,264,Mitali Bawa,Cloud Kitchen,11.887512,71.919831
601,Spicy Kitchen,Street Food,Lucknow,Ring Road,07:00,23:00,3.4,281,Ojasvi Bakshi,QSR,8.250963,80.833442
602,Golden Cafe,Mexican,Surat,Market Area,08:00,00:00,4.4,257,Falan Ahuja,QSR,29.281595,80.382978
603,Spicy Point,,Coimbatore,New Town,11:00,01:00,3.7,253,Frederick Das,Dine-in,13.365482,88.894548
604,Blue Kitchen,Italian,Lucknow,Central,07:00,22:00,4.7,343,Ethan Baral,QSR,26.34962,86.470612
605,Spicy Bites,Burgers,Bhopal,Station Road,07:00,01:00,4.7,444,Rajata Shenoy,Cloud Kitchen,29.171212,82.050066
606,The Kitchen,Italian,Bhubaneswar,MG Road,09:00,01:00,6.5,609,Megha Narain,QSR,29.692834,75.725642
607,Tasty Diner,Fast Food,Jaipur,Ring Road,08:00,23:00,3.9,732,Zaitra Boase,QSR,19.371175,81.898038
608,Green House,Desserts,Kolkata,Old Town,10:00,00:00,3.8,359,Mugdha Bhavsar,Delivery Only,20.415258,73.715832
609,Spicy Grill,Biryani,Patna,Park Street,10:00,23:00,3.7,698,Damini Suresh,Dine-in & Delivery,31.910967,74.80614
610,Green House,Italian,Mumbai,Lake View,10:00,00:00,4.0,302,Lipika Loke,Cloud Kitchen,22.842811,74.645062
611,Curry Kitchen,Burgers,Ahmedabad,Central,09:00,01:00,3.2,492,Chasmum Balan,Cloud Kitchen,12.269512,85.69805
612,Royal House,Burgers,Chandigarh,Market Area,08:00,01:00,3.4,100,Ansh Khare,Dine-in,29.15814,71.204242
613,Grand House,South Indian,Delhi,Central,07:00,22:00,4.4,203,Gunbir Varty,Cloud Kitchen,25.598773,78.092247
614,Blue Point,Desserts,Patna,Civil Lines,10:00,23:00,3.0,422,Ekavir Sur,Cloud Kitchen,31.116879,78.502445
615,Golden Kitchen,Thai,Hyderabad,Market Area,09:00,22:00,3.8,275,Udarsh Arora,Dine-in,25.314513,88.120714
616,The Cafe,North Indian,Indore,Hill Road,09:00,23:00,4.0,390,Aachal Gupta,Cloud Kitchen,24.65953,72.550995
617,Spicy Corner,Italian,Mumbai,Lake View,10:00,23:00,5.0,411,Chandran Buch,Cloud Kitchen,8.541681,75.967614
618,Green Corner,North Indian,Kolkata,Ring Road,10:00,00:00,3.3,510,Mason Shan,Dine-in & Delivery,27.922606,73.002221
619,Royal Grill,Bakery,Mumbai,Old Town,08:00,22:00,4.1,382,Luke Ravi,QSR,32.251035,83.240152
620,Blue House,Sushi,kolkata,Civil Lines,11:00,22:00,3.1,759,Bishakha Comar,Cloud Kitchen,24.490484,80.344307
621,Spicy Bites,Desserts,Kochi,Market Area,08:00,22:00,3.3,626,Luke Dua,Dine-in & Delivery,31.276454,81.944307
622,Blue Hub,Sushi,Chennai,Station Road,07:00,23:00,4.5,388,Vyanjana Konda,Cloud Kitchen,30.235585,76.561217
623,Blue Treats,Sushi,Chandigarh,New Town,09:00,22:00,4.3,643,Advay Hegde,QSR,32.906473,74.711256
624,The House,South Indian,Guwahati,Park Street,10:00,23:00,3.4,744,Aadhya Bala,QSR,32.641942,76.682476
625,Grand Bites,Biryani,Ahmedabad,Park Street,08:00,01:00,4.1,100,Matthew Dhawan,QSR,28.15886,74.816065
626,Spicy Cafe,North Indian,Nagpur,Central,11:00,22:00,4.0,338,Ekantika Savant,QSR,27.98651,77.284874
627,Golden Cafe,Sushi,Surat,MG Road,09:00,22:00,4.1,321,Madhavi Solanki,Delivery Only,24.258997,71.978382
628,The House,North Indian,Ludhiana,New Town,08:00,00:00,3.6,242,Yuvraj Kota,Dine-in,26.91295,83.409321
629,Green Grill,Pizza,Nagpur,Old Town,10:00,22:00,4.0,554,Wahab Mandal,Dine-in,16.501108,83.651371
630,Urban Treats,Seafood,Patna,Hill Road,10:00,22:00,3.9,391,Urvi Bail,Delivery Only,13.481983,85.023725
631,Royal House,Mughlai,Hyderabad,Civil Lines,07:00,00:00,3.9,661,Chaman Korpal,Dine-in,17.013127,78.38438
632,The Point,Street Food,nagpur,Market Area,11:00,23:00,3.4,182,Nathan Merchant,Dine-in & Delivery,31.76702,73.825951
633,Spicy Diner,Mexican,Delhi,Lake View,09:00,01:00,3.3,122,Osha Randhawa,Cloud Kitchen,26.285299,72.273663
634,TASTY KITCHEN,Thai,Nagpur,Lake View,07:00,23:00,3.4,678,Wakeeta Krishnamurthy,QSR,8.919154,87.072878
